n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
884,896,seed=906 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,398,930,884,398,398,2.221105527638191,13,2.0,1,30,0.112927,0.008691,0.001134,0.002299,0.100803
876,896,seed=907 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,398,930,876,398,398,2.201005025125628,11,2.0,1,21,0.110466,0.007915,0.001103,0.002166,0.099282
878,896,seed=908 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,383,900,878,383,383,2.2924281984334205,12,2,1,23,0.114888,0.009355,0.001154,0.002328,0.102051
879,896,seed=909 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,401,933,879,401,401,2.1920199501246884,12,2,1,26,0.132688,0.009307,0.001209,0.00237,0.119802
890,896,seed=910 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,409,953,890,409,409,2.176039119804401,13,2,1,20,0.108809,0.008664,0.001245,0.002182,0.096718
871,896,seed=911 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,390,907,871,390,390,2.2333333333333334,10,2.0,1,28,0.092712,0.006457,0.001054,0.001826,0.083375
832,896,seed=912 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,370,869,832,370,370,2.2486486486486488,8,2.0,1,20,0.091261,0.006174,0.001004,0.001775,0.082308
880,896,seed=913 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,401,935,880,401,401,2.1945137157107233,10,2,1,26,0.107266,0.00746,0.001128,0.00214,0.096538
885,896,seed=914 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,407,936,885,407,407,2.1744471744471743,16,2,1,29,0.155303,0.010723,0.001267,0.002638,0.140675
879,896,seed=915 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,381,889,879,381,381,2.3070866141732282,14,2,1,34,0.12051,0.009686,0.001188,0.002372,0.107264
870,896,seed=916 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,390,915,870,390,390,2.230769230769231,10,2.0,1,26,0.097891,0.006999,0.001086,0.001986,0.08782
