n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
10903,12353,seed=12363 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8430,17290,10903,8430,8430,1.2933570581257414,36,1.0,1,22,17.596644,0.185189,0.018402,0.04008,17.352973
7448,12353,seed=12364 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5278,10980,7448,5278,5278,1.4111405835543767,28,1.0,1,22,2.201343,0.058054,0.010896,0.027764,2.104629
10716,12353,seed=12365 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8210,16859,10716,8210,8210,1.305237515225335,25,1.0,1,26,9.230095,0.169734,0.017224,0.044636,8.998501
8428,12353,seed=12366 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6200,12829,8428,6200,6200,1.3593548387096774,38,1.0,1,20,6.68889,0.075441,0.01408,0.034027,6.565342
7616,12353,seed=12367 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5443,11317,7616,5443,5443,1.399228366709535,23,1,1,30,2.52264,0.064062,0.010985,0.029191,2.418402
8513,12353,seed=12368 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6167,12781,8513,6167,6167,1.3804118696286687,35,1,1,24,4.553271,0.084552,0.013724,0.033746,4.421249
8301,12353,seed=12369 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6048,12537,8301,6048,6048,1.3725198412698412,31,1.0,1,24,5.416206,0.070253,0.01243,0.033258,5.300265
8816,12353,seed=12370 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6510,13484,8816,6510,6510,1.3542242703533025,32,1.0,1,23,5.452988,0.095664,0.014048,0.03579,5.307486
7829,12353,seed=12371 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5644,11716,7829,5644,5644,1.387136782423813,25,1.0,1,26,3.912994,0.066802,0.012163,0.029026,3.805003
7651,12353,seed=12372 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5449,11324,7651,5449,5449,1.404110846026794,28,1,1,23,3.278271,0.058476,0.010722,0.028813,3.18026
7414,12353,seed=12373 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5364,11136,7414,5364,5364,1.3821774794929158,26,1.0,1,25,2.442914,0.062499,0.011068,0.028178,2.341169
