n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
272738,374148,seed=374158 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,201861,417369,272738,201861,201861,1.3511178484204478,107,1,1,417368,207.498878,24.23282,0.568505,1.56072,181.136833
257211,374148,seed=374159 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,188822,391134,257211,188822,188822,1.3621876688097785,118,1.0,1,391133,201.80399,18.897728,0.492494,1.419575,180.994193
251536,374148,seed=374160 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,183390,380230,251536,183390,183390,1.3715905992693167,113,1.0,1,380229,198.995886,16.117964,0.494855,1.421769,180.961298
257926,374148,seed=374161 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,189173,391742,257926,189173,189173,1.3634398143498279,126,1,1,391741,201.931278,19.009166,0.480571,1.444511,180.99703
257616,374148,seed=374162 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,188752,390998,257616,188752,188752,1.3648385182673561,110,1.0,1,390997,203.837953,20.915802,0.495423,1.435714,180.991014
244826,374148,seed=374163 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,177278,367995,244826,177278,177278,1.381028666839653,109,1.0,1,54,273.026317,14.026105,0.455302,1.337724,257.207186
259929,374148,seed=374164 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,190681,394783,259929,190681,190681,1.3631615105857426,122,1,1,394782,200.95373,18.001138,0.497929,1.449759,181.004904
299923,374148,seed=374165 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,226991,467628,299923,226991,226991,1.3212990823424717,108,1,1,467627,239.796132,56.20209,0.607976,1.711436,181.27463
266287,374148,seed=374166 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,196377,406357,266287,196377,196377,1.35599892044384,102,1,1,406356,208.615975,25.483968,0.515382,1.506136,181.110489
278815,374148,seed=374167 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206824,427430,278815,206824,206824,1.348078559548215,115,1.0,1,427429,217.895542,34.553541,0.603884,1.56941,181.168707
261094,374148,seed=374168 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,191856,397193,261094,191856,191856,1.360885247268785,109,1.0,1,397192,204.801287,21.809879,0.514035,1.462823,181.01455
