n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
129137,131000,seed=131010 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58701,136461,129137,58701,58701,2.1999114154784416,33,2,1,113,204.133439,7.758266,0.224677,0.671401,195.479095
128649,131000,seed=131011 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58202,135566,128649,58202,58202,2.2103879591766606,32,2.0,1,116,194.915051,5.412683,0.209415,0.641435,188.651518
128152,131000,seed=131012 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,57888,134930,128152,57888,57888,2.2137921503593145,25,2.0,1,111,159.683542,4.731296,0.204791,0.593924,154.153531
128453,131000,seed=131013 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58165,135434,128453,58165,58165,2.2084243101521532,27,2,1,127,165.614782,5.12935,0.215628,0.619757,159.650047
128593,131000,seed=131014 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58200,135574,128593,58200,58200,2.2095017182130583,29,2.0,1,105,187.379522,5.318955,0.215177,0.58236,181.26303
129603,131000,seed=131015 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,59007,137257,129603,59007,59007,2.196400427067975,31,2,1,102,191.600565,9.258678,0.222948,0.676073,181.442866
128525,131000,seed=131016 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58243,135629,128525,58243,58243,2.2067029514276393,26,2,1,122,136.311886,4.897048,0.205043,0.570567,130.639228
128951,131000,seed=131017 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58663,136567,128951,58663,58663,2.1981657944530624,28,2,1,104,190.557443,5.993883,0.214295,0.643163,183.706102
128863,131000,seed=131018 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58291,135724,128863,58291,58291,2.2106843251959996,38,2,1,103,198.130634,5.54973,0.213675,0.630594,191.736635
128426,131000,seed=131019 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,57993,135188,128426,57993,57993,2.2145086475953994,23,2,1,122,95.954072,4.755932,0.20306,0.596149,90.398931
128688,131000,seed=131020 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,58148,135419,128688,58148,58148,2.2131113709843846,25,2.0,1,117,187.942641,5.808587,0.211955,0.624564,181.297535
