n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
75247,77515,seed=77525 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,32621,76782,75247,32621,32621,2.306704270255357,33,2,1,53,73.10865,1.712838,0.116608,0.297346,70.981858
75409,77515,seed=77526 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,32889,77291,75409,32889,32889,2.2928334701571953,34,2,1,49,80.284787,1.792524,0.11514,0.306338,78.070785
75364,77515,seed=77527 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,32789,77073,75364,32789,32789,2.298453749733142,34,2,1,66,68.925918,1.732939,0.121334,0.302069,66.769576
75880,77515,seed=77528 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,33193,77948,75880,33193,33193,2.2860241617208445,38,2,1,61,119.805438,2.362857,0.120035,0.310036,117.01251
75714,77515,seed=77529 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,33131,77826,75714,33131,33131,2.2852917207449215,35,2,1,51,89.766881,1.988793,0.120471,0.310469,87.347148
75238,77515,seed=77530 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,32597,76747,75238,32597,32597,2.308126514709943,28,2,1,51,52.967271,1.662212,0.12015,0.285183,50.899726
76364,77515,seed=77531 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,33575,78786,76364,33575,33575,2.2744303797468355,34,2,1,50,185.087579,3.936012,0.131008,0.337837,180.682722
75946,77515,seed=77532 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,33234,78049,75946,33234,33234,2.2851898658000844,40,2.0,1,49,126.599126,2.003082,0.131894,0.31698,124.14717
75847,77515,seed=77533 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,33082,77795,75847,33082,33082,2.2926969348890633,39,2.0,1,47,169.585099,2.097409,0.118236,0.317069,167.052385
75730,77515,seed=77534 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,33034,77703,75730,33034,33034,2.2924865290306955,38,2.0,1,48,161.643265,2.032887,0.115298,0.31617,159.17891
75469,77515,seed=77535 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,32835,77179,75469,32835,32835,2.2984315516978833,31,2,1,57,65.146679,1.730857,0.114526,0.29529,63.006006
