n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
57932,59627,seed=59637 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19413,49263,57932,19413,19413,2.9841858548395406,17,2,1,52,10.342616,1.027674,0.082579,0.16342,9.068943
58138,59627,seed=59638 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19516,49590,58138,19516,19516,2.9789915966386555,16,2.0,1,43,9.675898,1.011786,0.078721,0.160062,8.425329
58592,59627,seed=59639 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19441,49573,58592,19441,19441,3.0138367367933747,16,2,1,47,9.801906,1.046615,0.079475,0.161659,8.514157
58067,59627,seed=59640 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19402,49364,58067,19402,19402,2.9928357901247296,17,2.0,1,44,11.43953,1.032843,0.080407,0.163766,10.162514
58636,59627,seed=59641 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19565,49764,58636,19565,19565,2.996984410937899,16,2,1,47,11.706326,1.053156,0.079049,0.165879,10.408242
58470,59627,seed=59642 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19480,49573,58470,19480,19480,3.001540041067762,18,2.0,1,53,11.846052,1.059006,0.077924,0.161984,10.547138
58642,59627,seed=59643 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19581,49816,58642,19581,19581,2.9948419386139626,17,2,1,52,11.940316,1.047065,0.079136,0.170409,10.643706
58415,59627,seed=59644 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19437,49461,58415,19437,19437,3.0053506199516384,16,2,1,38,8.688901,1.001129,0.079134,0.155938,7.4527
58535,59627,seed=59645 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19447,49563,58535,19447,19447,3.0099758317478273,18,2,1,48,9.906505,1.02773,0.078025,0.161283,8.639467
58755,59627,seed=59646 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19536,49762,58755,19536,19536,3.00752457002457,16,2.0,1,49,11.777092,1.066114,0.079535,0.166565,10.464878
58108,59627,seed=59647 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19435,49433,58108,19435,19435,2.989863648057628,16,2,1,55,10.168494,1.031332,0.078413,0.161191,8.897558
