n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
283029,287807,seed=287817 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,128107,298385,283029,128107,128107,2.209317211393601,40,2,1,123,204.558181,19.125879,0.550732,1.521622,183.359948
282198,287807,seed=287818 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,127996,297926,282198,127996,127996,2.204740773149161,30,2.0,1,135,203.193478,17.8728,0.521464,1.464341,183.334873
282479,287807,seed=287819 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,127854,297697,282479,127854,127854,2.209387269854678,33,2.0,1,143,211.075525,17.656023,0.526967,1.474066,191.418469
282982,287807,seed=287820 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,128313,298654,282982,128313,128313,2.2054039730970363,40,2,1,140,219.027736,18.917022,0.53374,1.446374,198.1306
282244,287807,seed=287821 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,127678,297475,282244,127678,127678,2.210592271182193,33,2.0,1,143,203.582563,18.284605,0.523817,1.420909,183.353232
283077,287807,seed=287822 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,128443,298847,283077,128443,128443,2.203911462672158,39,2,1,112,205.448732,19.927033,0.550352,1.537344,183.434003
283460,287807,seed=287823 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,128596,299185,283460,128596,128596,2.2042676288531524,31,2.0,1,155,208.954792,23.526265,0.55703,1.521638,183.349859
282367,287807,seed=287824 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,127724,297657,282367,127724,127724,2.2107591368889166,30,2.0,1,137,203.694781,17.629133,0.536798,1.473865,184.054985
282733,287807,seed=287825 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,128100,298384,282733,128100,128100,2.207127244340359,32,2.0,1,131,205.267146,20.050678,0.562393,1.429577,183.224498
282952,287807,seed=287826 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,128220,298713,282952,128220,128220,2.206769614724692,32,2.0,1,148,204.822278,19.41254,0.54673,1.447576,183.415432
283880,287807,seed=287827 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,129155,300329,283880,129155,129155,2.197979172312338,39,2,1,156,208.276771,22.670896,0.551737,1.512624,183.541514
