n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
331248,486393,seed=486403 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,242112,501768,331248,242112,242112,1.3681601903251388,128,1.0,1,501767,210.89111,26.828773,0.688035,1.98958,181.384722
318729,486393,seed=486404 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,231408,480122,318729,231408,231408,1.3773465048745073,128,1.0,1,480121,206.376391,22.53698,0.611825,1.903595,181.323991
349073,486393,seed=486405 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,257751,533110,349073,257751,257751,1.35430318408076,127,1,1,533109,222.880546,38.436113,0.687463,2.297008,181.459962
335915,486393,seed=486406 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,246332,510137,335915,246332,246332,1.363667732978257,136,1.0,1,510136,213.199944,29.082094,0.66845,2.05424,181.39516
348722,486393,seed=486407 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,257461,532438,348722,257461,257461,1.3544653364975667,149,1,1,532437,220.58194,36.183464,0.707832,2.233416,181.457228
321802,486393,seed=486408 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,234011,485398,321802,234011,234011,1.3751575780625698,122,1,1,485397,207.294044,23.507111,0.611929,1.848587,181.326417
328424,486393,seed=486409 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,239587,496654,328424,239587,239587,1.370792238310092,126,1,1,496653,209.895575,25.950525,0.641197,1.933318,181.370535
443696,486393,seed=486410 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,343598,705301,443696,343598,343598,1.2913229995518019,134,1.0,1,705300,332.429301,146.514616,1.02863,2.89302,181.993035
338225,486393,seed=486411 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,248836,515025,338225,248836,248836,1.3592285682136025,140,1.0,1,515024,222.18774,37.911586,0.675262,2.099861,181.501031
343270,486393,seed=486412 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,253284,523791,343270,253284,253284,1.355277080273527,148,1.0,1,523790,214.958179,30.671591,0.670265,2.1841,181.432223
356777,486393,seed=486413 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,264065,546042,356777,264065,264065,1.3510953742449776,119,1,1,546041,234.635438,50.188022,0.717194,2.21803,181.512192
