n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
76065,77515,seed=77525 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25337,64517,76065,25337,25337,3.00213127047401,19,2,1,57,14.870873,1.514193,0.104813,0.230289,13.021578
74782,77515,seed=77526 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,24931,63501,74782,24931,24931,2.9995587822389798,16,2,1,48,14.87338,1.487383,0.104456,0.22668,13.054861
75778,77515,seed=77527 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25318,64345,75778,25318,25318,2.9930484240461332,19,2.0,1,46,14.434897,1.527804,0.101989,0.232128,12.572976
76172,77515,seed=77528 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25409,64662,76172,25409,25409,2.9978354126490614,17,2,1,49,21.323064,1.604548,0.104299,0.237293,19.376924
76213,77515,seed=77529 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25439,64694,76213,25439,25439,2.995911788985416,18,2,1,45,15.930767,1.56413,0.102956,0.238796,14.024885
75955,77515,seed=77530 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25287,64467,75955,25287,25287,3.003717325107763,19,2,1,36,14.117521,1.511456,0.105445,0.224674,12.275946
76382,77515,seed=77531 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25419,64783,76382,25419,25419,3.0049175813367954,17,2,1,56,40.065381,1.875163,0.107031,0.249584,37.833603
76401,77515,seed=77532 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25610,65136,76401,25610,25610,2.983248730964467,18,2.0,1,53,29.239944,1.578295,0.104397,0.239467,27.317785
76294,77515,seed=77533 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25392,64660,76294,25392,25392,3.0046471329552613,18,2.0,1,44,24.171379,1.618295,0.105325,0.238368,22.209391
75812,77515,seed=77534 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25317,64420,75812,25317,25317,2.994509618043212,16,2,1,58,16.631924,1.55198,0.105105,0.238715,14.736124
76215,77515,seed=77535 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25400,64679,76215,25400,25400,3.0005905511811024,17,2.0,1,49,14.723773,1.522099,0.101538,0.232496,12.86764
