n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
628277,632311,seed=632321 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224714,561576,628277,224714,224714,2.795896116841852,17,2.0,1,92,254.718269,63.823379,1.223235,3.061325,186.61033
628625,632311,seed=632322 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225249,562363,628625,225249,225249,2.7908004031094475,17,2,1,89,255.888587,64.435025,1.223724,2.868706,187.361132
628428,632311,seed=632323 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224837,561616,628428,224837,224837,2.795038183217175,16,2,1,83,254.198503,63.356848,1.212914,2.816704,186.812037
628696,632311,seed=632324 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225282,562649,628696,225282,225282,2.790706758640282,16,2.0,1,107,413.952781,64.47891,1.2206,3.42085,344.832421
628505,632311,seed=632325 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224905,561851,628505,224905,224905,2.7945354705320025,15,2,1,71,396.272104,63.715259,1.215735,2.68902,328.65209
628495,632311,seed=632326 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225185,562527,628495,225185,225185,2.7910162755068053,16,2,1,96,255.153072,63.89482,1.215408,3.046172,186.996672
627864,632311,seed=632327 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224363,560890,627864,224363,224363,2.7984293310394315,16,2,1,81,254.99837,63.70261,1.239368,2.715998,187.340394
628014,632311,seed=632328 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224392,560845,628014,224392,224392,2.7987361403258584,16,2.0,1,83,254.854847,63.761896,1.217167,2.902798,186.972986
628899,632311,seed=632329 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225200,562483,628899,225200,225200,2.7926243339253998,16,2.0,1,91,256.60381,65.747429,1.247383,3.235542,186.373456
628936,632311,seed=632330 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,225266,562574,628936,225266,225266,2.7919703816821,17,2.0,1,96,256.82802,65.577734,1.208378,3.363505,186.678403
628592,632311,seed=632331 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,224891,561935,628592,224891,224891,2.795096291092129,16,2,1,124,256.777555,64.29522,1.238906,2.88831,188.355119
