n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
473988,486393,seed=486403 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,207125,486462,473988,207125,207125,2.288415208207604,49,2,1,77,242.75326,38.068561,0.919751,2.470002,201.294946
473000,486393,seed=486404 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,205826,484370,473000,205826,205826,2.2980575826183283,49,2.0,1,73,225.594965,36.701206,0.909702,2.472051,185.512006
474391,486393,seed=486405 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206785,485925,474391,206785,206785,2.2941267500060447,46,2,1,79,263.566296,40.404295,0.91795,2.473029,219.771022
474459,486393,seed=486406 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206647,485787,474459,206647,206647,2.29598784400451,56,2,1,74,259.451969,38.733156,0.929141,2.554287,217.235385
474611,486393,seed=486407 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,207478,487498,474611,207478,207478,2.2875244604247196,55,2.0,1,81,312.681295,39.463809,0.911702,2.512483,269.793301
473355,486393,seed=486408 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206012,484505,473355,206012,206012,2.297705958876182,44,2.0,1,79,259.344609,37.22774,0.904358,2.55306,218.659451
473624,486393,seed=486409 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206481,485577,473624,206481,206481,2.2937897433662178,46,2,1,73,226.414973,37.54632,0.920213,2.416493,185.531947
479812,486393,seed=486410 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,210576,494141,479812,210576,210576,2.2785692576551932,49,2.0,1,494140,291.855692,106.419427,0.997144,2.760861,181.67826
473940,486393,seed=486411 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206992,486461,473940,206992,206992,2.2896537064234366,57,2.0,1,79,248.165675,39.970001,0.945299,2.482706,204.767669
474251,486393,seed=486412 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,207332,487131,474251,207332,207332,2.2873989543341113,61,2.0,1,76,307.161972,38.434607,0.945975,2.580046,265.201344
474067,486393,seed=486413 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,206659,485829,474067,206659,206659,2.2939576790751914,48,2,1,85,281.516131,41.779603,0.912696,2.454168,236.369664
