n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
49796,77515,seed=77525 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,35939,74634,49796,35939,35939,1.3855699936002672,57,1,1,35,90.862823,1.005666,0.085414,0.236122,89.535621
51885,77515,seed=77526 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,37693,78181,51885,37693,37693,1.3765155333881622,61,1,1,41,168.525584,1.111286,0.0935,0.246535,167.074263
50153,77515,seed=77527 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,36304,75337,50153,36304,36304,1.3814731159100926,64,1.0,1,41,98.583597,0.97284,0.085434,0.259601,97.265722
58827,77515,seed=77528 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,43790,90438,58827,43790,43790,1.3433889015757021,64,1.0,1,37,183.732963,2.543609,0.108569,0.299496,180.781289
55196,77515,seed=77529 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,40631,84048,55196,40631,40631,1.3584701336418006,63,1,1,37,182.548341,1.656625,0.0994,0.281833,180.510483
48493,77515,seed=77530 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,34834,72436,48493,34834,34834,1.3921168972842626,47,1.0,1,35,69.460594,0.876295,0.083733,0.206428,68.294138
68462,77515,seed=77531 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,52615,108144,68462,52615,52615,1.3011878741803669,55,1,1,33,185.222899,3.939488,0.119266,0.324563,180.839582
57625,77515,seed=77532 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,43027,88811,57625,43027,43027,1.3392753387407907,69,1,1,37,182.709287,1.617269,0.105112,0.289014,180.697892
57880,77515,seed=77533 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,43014,88853,57880,43014,43014,1.3456084065653042,70,1.0,1,35,183.073724,1.930367,0.1114,0.290661,180.741296
56810,77515,seed=77534 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,41981,86795,56810,41981,41981,1.3532312236487936,61,1,1,38,182.827887,1.823568,0.099206,0.274726,180.630387
49945,77515,seed=77535 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,36060,74912,49945,36060,36060,1.385052689961176,52,1.0,1,35,92.744857,1.021289,0.081711,0.235256,91.406601
