n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
128290,131000,seed=131010 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,56110,131715,128290,56110,56110,2.286401710924969,43,2.0,1,55,188.377225,6.290834,0.217975,0.599616,181.2688
127497,131000,seed=131011 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55568,130682,127497,55568,55568,2.2944320472214224,37,2.0,1,54,186.082842,4.165039,0.197757,0.564444,181.155602
127007,131000,seed=131012 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55364,130208,127007,55364,55364,2.294035835561014,32,2.0,1,51,119.583665,3.688427,0.200671,0.50575,115.188817
127213,131000,seed=131013 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55409,130305,127213,55409,55409,2.2958905592954215,35,2,1,62,131.911565,3.903408,0.202848,0.554972,127.250337
127427,131000,seed=131014 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55510,130515,127427,55510,55510,2.295568366060169,37,2.0,1,49,174.137513,4.022305,0.20608,0.524207,169.384921
129024,131000,seed=131015 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,56577,132774,129024,56577,56577,2.2805026777665836,43,2,1,51,190.09316,8.00281,0.215798,0.621204,181.253348
127351,131000,seed=131016 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55599,130710,127351,55599,55599,2.2905268080361156,39,2,1,53,112.585729,3.759078,0.21072,0.55667,108.059261
128028,131000,seed=131017 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,56010,131634,128028,56010,56010,2.285806106052491,35,2.0,1,58,195.037599,4.670309,0.210027,0.587297,189.569966
128069,131000,seed=131018 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55672,130944,128069,55672,55672,2.3004203190113524,45,2.0,1,47,186.179346,4.239036,0.204705,0.569803,181.165802
126999,131000,seed=131019 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55255,129937,126999,55255,55255,2.298416432902,31,2,1,51,96.278129,3.682893,0.194745,0.502803,91.897688
127576,131000,seed=131020 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,55598,130679,127576,55598,55598,2.294614914205547,34,2.0,1,57,186.488572,4.567782,0.199978,0.533491,181.187321
