n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
365432,374148,seed=374158 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,159630,375078,365432,159630,159630,2.2892438764643237,47,2.0,1,96,216.372771,25.798653,0.694995,1.733677,188.145446
364802,374148,seed=374159 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,159019,373959,364802,159019,159019,2.2940780661430393,45,2,1,64,211.210352,24.808866,0.692797,1.766126,183.942563
364190,374148,seed=374160 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,158667,373019,364190,158667,158667,2.29531030396995,40,2,1,74,209.951772,23.664804,0.680307,1.738417,183.868244
365125,374148,seed=374161 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,159629,375010,365125,159629,159629,2.287335008049916,47,2,1,70,211.038398,24.400415,0.673464,1.830539,184.13398
364708,374148,seed=374162 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,158871,373652,364708,158871,158871,2.2956234932744177,45,2,1,64,211.176593,24.669548,0.737243,1.811646,183.958156
363608,374148,seed=374163 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,158465,372533,363608,158465,158465,2.2945634682737515,47,2,1,70,209.019951,22.79501,0.666558,1.644786,183.913597
364780,374148,seed=374164 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,158915,373819,364780,158915,158915,2.2954409590032405,50,2,1,72,210.39435,23.910107,0.675038,1.815873,183.993332
366296,374148,seed=374165 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,160429,376581,366296,160429,160429,2.283228094671163,42,2,1,99,312.060435,32.006209,0.700629,1.930432,277.423165
365238,374148,seed=374166 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,159184,374316,365238,159184,159184,2.294439139612021,42,2.0,1,69,212.276288,25.584889,0.704299,1.864093,184.123007
365199,374148,seed=374167 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,159301,374526,365199,159301,159301,2.2925091493462064,47,2,1,82,213.94165,27.602005,0.716194,1.711683,183.911768
365334,374148,seed=374168 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,159231,374316,365334,159231,159231,2.2943647907756657,45,2,1,59,211.180336,24.668186,0.699391,1.78267,184.030089
