n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
58049,59627,seed=59637 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25320,59512,58049,25320,25320,2.292614533965245,36,2.0,1,46,94.590587,1.231489,0.089402,0.234313,93.035383
57740,59627,seed=59638 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25076,58995,57740,25076,25076,2.3026000957090447,24,2.0,1,50,30.086312,1.106963,0.086846,0.216356,28.676147
58139,59627,seed=59639 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25196,59337,58139,25196,25196,2.307469439593586,35,2.0,1,52,43.804726,1.177959,0.088885,0.228398,42.309484
58126,59627,seed=59640 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25424,59759,58126,25424,25424,2.286264946507237,37,2.0,1,44,83.782601,1.271206,0.0898,0.234674,82.186921
58331,59627,seed=59641 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25455,59835,58331,25455,25455,2.2915340797485757,30,2,1,45,66.143364,1.384559,0.089779,0.233834,64.435192
58140,59627,seed=59642 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25481,59772,58140,25481,25481,2.2817000902633335,30,2,1,57,44.150435,1.313558,0.096264,0.228213,42.5124
58203,59627,seed=59643 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25410,59741,58203,25410,25410,2.2905548996458087,36,2.0,1,53,59.338464,1.365451,0.0913,0.236476,57.645237
57791,59627,seed=59644 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25173,59162,57791,25173,25173,2.29575338656497,27,2,1,62,34.5136,1.090264,0.084606,0.216984,33.121746
57842,59627,seed=59645 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25198,59211,57842,25198,25198,2.295499642828796,29,2.0,1,49,36.210527,1.118984,0.090993,0.221861,34.778689
58164,59627,seed=59646 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25416,59725,58164,25416,25416,2.28847969782814,31,2.0,1,51,69.308559,1.340352,0.091958,0.239791,67.636458
57886,59627,seed=59647 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25284,59446,57886,25284,25284,2.2894320518905236,32,2.0,1,59,35.103528,1.137185,0.086394,0.224509,33.65544
