n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
34517,45867,seed=45877 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25633,52934,34517,25633,25633,1.346584480942535,55,1,1,34,79.287827,0.831729,0.05804,0.149341,78.248717
30858,45867,seed=45878 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,22488,46653,30858,22488,22488,1.3721985058697972,40,1.0,1,30,46.113462,0.587685,0.053712,0.143888,45.328177
33903,45867,seed=45879 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25207,52074,33903,25207,25207,1.3449835363192764,58,1,1,36,75.238453,0.803489,0.060989,0.148572,74.225403
29977,45867,seed=45880 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,21789,45220,29977,21789,21789,1.375785947037496,45,1,1,32,37.018873,0.502459,0.047979,0.137828,36.330607
28651,45867,seed=45881 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,20628,42883,28651,20628,20628,1.3889373666860578,40,1.0,1,41,39.686248,0.400137,0.053787,0.132759,39.099565
29999,45867,seed=45882 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,21674,44983,29999,21674,21674,1.3841007658946203,52,1.0,1,31,37.629348,0.44132,0.047913,0.136972,37.003143
27867,45867,seed=45883 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,19963,41518,27867,19963,19963,1.395932475078896,38,1,1,33,24.767083,0.361853,0.044469,0.124491,24.23627
27992,45867,seed=45884 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,20174,41975,27992,20174,20174,1.387528502032319,45,1.0,1,31,37.720595,0.378586,0.044316,0.126039,37.171654
29859,45867,seed=45885 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,21536,44719,29859,21536,21536,1.3864691679049035,48,1.0,1,34,37.583374,0.437331,0.048933,0.136114,36.960996
26615,45867,seed=45886 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,18932,39438,26615,18932,18932,1.4058208324529897,38,1.0,1,43,16.767492,0.321277,0.040654,0.10808,16.297481
30800,45867,seed=45887 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,22462,46599,30800,22462,22462,1.3712047012732616,54,1.0,1,31,66.531986,0.561342,0.051458,0.132995,65.786191
