n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
220046,221390,seed=221400 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78603,196415,220046,78603,78603,2.7994605803849724,15,2,1,72,119.659019,10.435801,0.368361,0.852937,108.00192
220158,221390,seed=221401 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78851,196933,220158,78851,78851,2.792076194341226,15,2,1,95,131.49685,10.787192,0.366525,0.94043,119.402703
219842,221390,seed=221402 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78722,196652,219842,78722,78722,2.792637382180331,16,2.0,1,97,106.80512,10.497268,0.368828,0.922813,95.016211
220145,221390,seed=221403 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78720,196673,220145,78720,78720,2.796557418699187,15,2.0,1,72,121.952306,10.661187,0.38076,0.851137,110.059222
220068,221390,seed=221404 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78822,196864,220068,78822,78822,2.7919616350765013,15,2.0,1,74,89.097998,10.268415,0.371548,0.845365,77.61267
220018,221390,seed=221405 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78653,196537,220018,78653,78653,2.797324958997114,17,2,1,107,111.952385,10.610469,0.355774,0.923303,100.062839
220082,221390,seed=221406 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78810,196854,220082,78810,78810,2.7925643953812966,14,2.0,1,82,83.908895,10.39607,0.372464,0.846268,72.294093
220206,221390,seed=221407 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78854,196964,220206,78854,78854,2.7925786897303877,16,2.0,1,85,124.743775,10.635106,0.361405,0.915963,112.831301
220116,221390,seed=221408 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78738,196878,220116,78738,78738,2.795549798064467,15,2.0,1,79,95.771213,10.398121,0.362183,0.855628,84.155281
220006,221390,seed=221409 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78825,196852,220006,78825,78825,2.7910688233428482,16,2,1,67,78.479904,10.358019,0.357704,0.84586,66.918321
220135,221390,seed=221410 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,78756,196806,220135,78756,78756,2.795152115394383,14,2.0,1,78,88.792115,10.551539,0.369193,0.857355,77.014028
