n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
50294,77515,seed=77525 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,36364,75520,50294,36364,36364,1.383071169288307,49,1.0,1,53,94.270664,1.352439,0.08677,0.242476,92.588979
52182,77515,seed=77526 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,37972,78674,52182,37972,37972,1.3742231117665649,52,1.0,1,67,112.785481,1.459268,0.08642,0.249312,110.990481
50602,77515,seed=77527 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,36717,76119,50602,36717,36717,1.3781627039246125,50,1,1,70,119.173632,1.582547,0.090711,0.240817,117.259557
59279,77515,seed=77528 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44251,91253,59279,44251,44251,1.3396081444487131,54,1,1,68,184.020093,2.885177,0.109312,0.293713,180.731891
55491,77515,seed=77529 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,40949,84618,55491,40949,40949,1.355124667269042,51,1,1,61,183.215773,2.142645,0.099592,0.271872,180.701664
48995,77515,seed=77530 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,35254,73246,48995,35254,35254,1.3897713734611676,40,1.0,1,56,71.605094,1.109383,0.086046,0.231892,70.177773
68200,77515,seed=77531 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,52459,107705,68200,52459,52459,1.3000629062696583,47,1,1,54,185.16804,3.892094,0.121055,0.337742,180.817149
57817,77515,seed=77532 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,43225,89154,57817,43225,43225,1.3375824175824176,57,1,1,69,183.228484,2.094247,0.101091,0.281553,180.751593
58276,77515,seed=77533 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,43319,89407,58276,43319,43319,1.3452757450541333,56,1,1,61,183.436493,2.326127,0.103431,0.289295,180.71764
57310,77515,seed=77534 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,42466,87752,57310,42466,42466,1.3495502284180285,54,1.0,1,58,183.158867,2.135553,0.099588,0.283236,180.64049
50312,77515,seed=77535 alpha=0.55 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,36428,75556,50312,36428,36428,1.3811353903590644,43,1.0,1,64,91.031003,1.301068,0.090062,0.240609,89.399264
