n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
33896,35282,seed=35292 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14706,34642,33896,14706,14706,2.304909560723514,20,2.0,1,50,9.85914,0.487658,0.049073,0.119541,9.202868
34427,35282,seed=35293 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15008,35240,34427,15008,15008,2.2939099147121533,30,2.0,1,53,24.134591,0.562786,0.051149,0.138216,23.38244
34347,35282,seed=35294 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15021,35279,34347,15021,15021,2.286598761733573,25,2,1,49,14.718721,0.529554,0.052151,0.126984,14.010032
34124,35282,seed=35295 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14823,34848,34124,14823,14823,2.3020980908048303,24,2,1,41,15.299539,0.527033,0.051274,0.121754,14.599478
34742,35282,seed=35296 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15185,35714,34742,15185,15185,2.287915706289101,31,2,1,53,39.136938,0.764345,0.053494,0.14801,38.171089
34996,35282,seed=35297 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15487,36224,34996,15487,15487,2.259701685284432,30,2,1,41,77.945708,1.195065,0.057815,0.15673,76.536098
34506,35282,seed=35298 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15060,35386,34506,15060,15060,2.291235059760956,29,2.0,1,41,25.14442,0.633889,0.053406,0.138121,24.319004
34228,35282,seed=35299 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14848,34997,34228,14848,14848,2.3052262931034484,27,2.0,1,42,17.793678,0.552582,0.05059,0.128637,17.061869
34704,35282,seed=35300 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15159,35570,34704,15159,15159,2.289333069463685,33,2,1,43,44.759829,0.66096,0.053031,0.144263,43.901575
34385,35282,seed=35301 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15009,35286,34385,15009,15009,2.290958758078486,26,2,1,39,19.037644,0.551555,0.050886,0.126651,18.308552
34194,35282,seed=35302 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14827,34950,34194,14827,14827,2.3061981520199635,25,2,1,47,12.741005,0.521167,0.050196,0.121622,12.04802
