n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
281001,287807,seed=287817 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122410,287827,281001,122410,122410,2.295572257168532,49,2.0,1,78,205.997494,15.320767,0.49705,1.358252,188.821425
279620,287807,seed=287818 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122005,286810,279620,122005,122005,2.291873283881808,38,2,1,64,199.257413,14.443092,0.507268,1.3392,182.967853
280311,287807,seed=287819 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122165,287191,280311,122165,122165,2.2945278926042647,40,2,1,75,199.117632,14.274685,0.49481,1.344245,183.003892
281110,287807,seed=287820 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122768,288407,281110,122768,122768,2.289766062817672,52,2.0,1,63,199.497878,14.812224,0.504346,1.292369,182.888939
279970,287807,seed=287821 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,121896,286817,279970,121896,121896,2.2967939883179103,44,2.0,1,63,199.553865,14.865065,0.492866,1.268253,182.927681
281104,287807,seed=287822 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122999,288812,281104,122999,122999,2.285416954609387,49,2,1,64,201.059955,16.192917,0.50504,1.408668,182.95333
281613,287807,seed=287823 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122899,288773,281613,122899,122899,2.2914181563723055,38,2,1,80,204.985175,20.044097,0.511998,1.349318,183.079762
279909,287807,seed=287824 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,121808,286515,279909,121808,121808,2.297952515434126,40,2.0,1,71,199.023257,14.364856,0.492372,1.328015,182.838014
280630,287807,seed=287825 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122334,287713,280630,122334,122334,2.293965700459398,43,2.0,1,70,239.739243,16.706247,0.502806,1.301054,221.229136
280867,287807,seed=287826 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,122592,288319,280867,122592,122592,2.2910711955103107,48,2.0,1,61,200.178459,15.376596,0.510604,1.285893,183.005366
282205,287807,seed=287827 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,123590,290143,282205,123590,123590,2.283396714944575,50,2.0,1,77,203.3913,18.517565,0.516703,1.338478,183.018554
