n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
45042,45867,seed=45877 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14995,38203,45042,14995,14995,3.0038012670890297,18,2,1,43,12.354623,0.733972,0.059916,0.125208,11.435527
44221,45867,seed=45878 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14765,37555,44221,14765,14765,2.994988147646461,18,2,1,42,7.640297,0.675263,0.058564,0.134379,6.772091
45062,45867,seed=45879 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15074,38360,45062,15074,15074,2.9893856972270134,15,2.0,1,48,9.19436,0.735002,0.06051,0.126266,8.272582
44775,45867,seed=45880 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14873,37937,44775,14873,14873,3.0104888052175083,17,2,1,44,7.230183,0.687443,0.062735,0.134108,6.345897
45001,45867,seed=45881 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15003,38193,45001,15003,15003,2.999466773312004,18,2,1,39,6.901426,0.67841,0.060361,0.131964,6.030691
45096,45867,seed=45882 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14995,38156,45096,14995,14995,3.007402467489163,16,2,1,47,7.33015,0.690885,0.061641,0.136823,6.440801
44700,45867,seed=45883 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14864,37887,44700,14864,14864,3.0072658772874057,15,2.0,1,36,6.66169,0.652017,0.062362,0.127762,5.819549
45086,45867,seed=45884 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15022,38320,45086,15022,15022,3.0013313806417257,16,2.0,1,43,6.932677,0.675182,0.059031,0.132836,6.065628
44797,45867,seed=45885 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,14904,37952,44797,14904,14904,3.005703166935051,17,2.0,1,47,6.92945,0.69212,0.066314,0.135847,6.035169
45006,45867,seed=45886 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15013,38134,45006,15013,15013,2.997801905015653,16,2,1,35,6.453291,0.663939,0.059075,0.126492,5.603785
45153,45867,seed=45887 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,15116,38430,45153,15116,15116,2.987099761841757,15,2.0,1,53,7.783599,0.695858,0.060161,0.13904,6.88854
