n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
34230,35282,seed=35292 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11474,29199,34230,11474,11474,2.983266515600488,16,2.0,1,36,4.919184,0.459295,0.045265,0.091714,4.32291
34721,35282,seed=35293 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11607,29503,34721,11607,11607,2.9913845093478075,16,2,1,52,5.351056,0.481207,0.047744,0.112243,4.709862
34808,35282,seed=35294 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11651,29597,34808,11651,11651,2.987554716333362,16,2,1,45,4.70875,0.468283,0.045512,0.0893,4.105655
34437,35282,seed=35295 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11470,29219,34437,11470,11470,3.002353966870096,17,2.0,1,40,4.809477,0.46662,0.046608,0.092753,4.203496
34720,35282,seed=35296 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11574,29484,34720,11574,11574,2.999827198894073,16,2.0,1,50,7.762346,0.510815,0.050906,0.117899,7.082726
34995,35282,seed=35297 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11774,29876,34995,11774,11774,2.972226940716834,15,2.0,1,57,14.675857,0.618336,0.048621,0.128878,13.880022
34617,35282,seed=35298 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11534,29373,34617,11534,11534,3.001300502861106,17,2.0,1,53,5.993639,0.491693,0.046411,0.116764,5.338771
34467,35282,seed=35299 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11402,29091,34467,11402,11402,3.0228907209261533,15,2.0,1,39,4.932908,0.468249,0.045893,0.090176,4.32859
34909,35282,seed=35300 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11573,29518,34909,11573,11573,3.016417523546185,17,2,1,44,6.582696,0.501348,0.047552,0.116822,5.916974
34758,35282,seed=35301 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11600,29510,34758,11600,11600,2.9963793103448277,15,2.0,1,43,5.00575,0.476866,0.047077,0.112122,4.369685
34452,35282,seed=35302 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,11451,29198,34452,11451,11451,3.0086455331412103,16,2,1,36,4.530546,0.458789,0.045255,0.08818,3.938322
