n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
129112,131000,seed=131010 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44073,111439,129112,44073,44073,2.9295033240305854,18,2,1,77,54.515175,4.208457,0.184157,0.46081,49.661751
129339,131000,seed=131011 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44093,111621,129339,44093,44093,2.9333227496428003,16,2,1,55,34.893659,3.859585,0.180882,0.435864,30.417328
129394,131000,seed=131012 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44088,111655,129394,44088,44088,2.9349029214298676,17,2.0,1,43,30.331385,3.817595,0.178672,0.427875,25.907243
128910,131000,seed=131013 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,43869,111135,128910,43869,43869,2.938521507214662,19,2,1,49,32.650718,3.78591,0.178922,0.436237,28.249649
129515,131000,seed=131014 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44214,111868,129515,44214,44214,2.92927579499706,17,2.0,1,60,34.05036,3.840408,0.180394,0.436879,29.592679
129373,131000,seed=131015 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44090,111668,129373,44090,44090,2.934293490587435,16,2.0,1,60,99.835747,4.349269,0.187891,0.461422,94.837165
129556,131000,seed=131016 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44147,111867,129556,44147,44147,2.934650146102793,15,2,1,48,31.450221,3.848527,0.183206,0.432963,26.985525
129199,131000,seed=131017 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44188,111808,129199,44188,44188,2.923848103557527,15,2.0,1,59,39.716447,3.886754,0.183183,0.473777,35.172733
129595,131000,seed=131018 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44176,111741,129595,44176,44176,2.9336064831582758,15,2.0,1,57,37.988322,3.893964,0.181188,0.477589,33.435581
129030,131000,seed=131019 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,43884,111202,129030,43884,43884,2.940251572327044,16,2.0,1,47,30.796206,3.812639,0.1794,0.429258,26.374909
129237,131000,seed=131020 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,44039,111496,129237,44039,44039,2.9346034196961783,16,2,1,52,38.342312,3.89131,0.18174,0.434805,33.834457
