n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
20496,35282,seed=35292 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,14577,30371,20496,14577,14577,1.406050627701173,31,1,1,33,13.066191,0.232791,0.030749,0.08093,12.721721
23841,35282,seed=35293 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,17350,35980,23841,17350,17350,1.374121037463977,42,1.0,1,35,25.831524,0.35628,0.03794,0.102213,25.335091
22169,35282,seed=35294 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,15980,33203,22169,15980,15980,1.38729662077597,37,1.0,1,35,17.048604,0.294631,0.038658,0.092787,16.622528
21553,35282,seed=35295 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,15294,31882,21553,15294,15294,1.4092454557342748,33,1.0,1,29,21.897058,0.266686,0.0326,0.094714,21.503058
28472,35282,seed=35296 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,21464,44221,28472,21464,21464,1.326500186358554,41,1.0,1,32,64.90599,0.770111,0.047291,0.133393,63.955195
32479,35282,seed=35297 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,25290,51891,32479,25290,25290,1.284262554369316,46,1.0,1,32,103.572944,1.424625,0.060781,0.154665,101.932873
25026,35282,seed=35298 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,18536,38296,25026,18536,18536,1.3501294777729822,40,1.0,1,32,53.417584,0.509686,0.042107,0.105715,52.760076
23061,35282,seed=35299 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,16715,34694,23061,16715,16715,1.379658988932097,38,1,1,34,23.919053,0.35589,0.037567,0.095873,23.429723
26195,35282,seed=35300 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19351,40022,26195,19351,19351,1.353676812567826,47,1,1,33,44.983338,0.568985,0.042782,0.114016,44.257555
23172,35282,seed=35301 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,16702,34692,23172,16702,16702,1.3873787570350855,34,1.0,1,43,22.937527,0.343364,0.035965,0.099764,22.458434
20840,35282,seed=35302 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,14821,30884,20840,14821,14821,1.406112947844275,34,1,1,31,18.289327,0.258547,0.033015,0.093281,17.904484
