n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
167913,170300,seed=170310 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57157,144946,167913,57157,57157,2.9377504067743234,17,2,1,73,48.989319,5.88698,0.241866,0.607081,42.253392
168045,170300,seed=170311 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57186,144739,168045,57186,57186,2.938568880495226,17,2.0,1,51,46.348295,5.882778,0.248795,0.601775,39.614947
168090,170300,seed=170312 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57351,145077,168090,57351,57351,2.9308991996652196,16,2,1,47,46.184799,5.888135,0.24661,0.610975,39.439079
168311,170300,seed=170313 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57422,145346,168311,57422,57422,2.9311239594580476,18,2.0,1,55,49.525068,5.890069,0.246427,0.616614,42.771958
168437,170300,seed=170314 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57479,145470,168437,57479,57479,2.9304093668992155,18,2,1,61,57.293552,5.971077,0.24604,0.620561,50.455874
168193,170300,seed=170315 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57318,145071,168193,57318,57318,2.9343836142224085,16,2.0,1,63,90.97352,6.400335,0.246441,0.624104,83.70264
168142,170300,seed=170316 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57331,145078,168142,57331,57331,2.932828661631578,16,2,1,68,48.480245,5.854117,0.253805,0.606532,41.765791
167868,170300,seed=170317 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57142,144695,167868,57142,57142,2.9377340660109903,16,2.0,1,68,48.035283,5.928216,0.243138,0.614127,41.249802
167759,170300,seed=170318 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57043,144512,167759,57043,57043,2.9409217607769578,18,2,1,68,52.262801,5.921294,0.241638,0.610636,45.489233
168546,170300,seed=170319 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57501,145556,168546,57501,57501,2.931183805499035,17,2,1,46,82.427885,6.05367,0.253976,0.618867,75.501372
167866,170300,seed=170320 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,57155,144752,167866,57155,57155,2.9370308809378005,16,2,1,49,49.485279,5.875115,0.246745,0.60353,42.759889
