n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
45033,45867,seed=45877 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19900,46641,45033,19900,19900,2.262964824120603,33,2.0,1,49,54.642856,1.096577,0.070534,0.189046,53.286699
44809,45867,seed=45878 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19856,46468,44809,19856,19856,2.2566982272361,21,2.0,1,61,24.142584,0.949123,0.067311,0.175088,22.951062
45040,45867,seed=45879 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19918,46673,45040,19918,19918,2.261271211969073,31,2.0,1,58,53.439947,1.075558,0.071102,0.193554,52.099733
44722,45867,seed=45880 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19655,46117,44722,19655,19655,2.275349783770033,28,2,1,57,26.691121,0.918801,0.067413,0.171602,25.533305
44687,45867,seed=45881 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19703,46177,44687,19703,19703,2.2680302492006295,24,2,1,56,22.761703,0.870576,0.067082,0.17419,21.649855
44821,45867,seed=45882 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19704,46222,44821,19704,19704,2.2747157937474625,34,2.0,1,48,34.169129,0.897214,0.069308,0.178868,33.023739
44550,45867,seed=45883 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19567,45933,44550,19567,19567,2.276792558900189,22,2,1,59,17.351064,0.825392,0.06633,0.165979,16.293363
44723,45867,seed=45884 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19689,46214,44723,19689,19689,2.2714713799583524,27,2,1,51,20.347363,0.852018,0.073859,0.169581,19.251905
44877,45867,seed=45885 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19705,46268,44877,19705,19705,2.277442273534636,28,2,1,57,24.486623,0.896728,0.067899,0.17391,23.348086
44511,45867,seed=45886 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19594,45959,44511,19594,19594,2.271664795345514,22,2.0,1,51,19.108063,0.820498,0.070237,0.167664,18.049664
44921,45867,seed=45887 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,19895,46588,44921,19895,19895,2.2579039959788894,30,2,1,61,35.378106,0.954909,0.075804,0.180878,34.166515
