n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
20353,20877,seed=20887 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8966,21054,20353,8966,8966,2.27002007584207,20,2.0,1,45,6.248297,0.293185,0.030603,0.074942,5.849567
20387,20877,seed=20888 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9024,21112,20387,9024,9024,2.259197695035461,21,2.0,1,49,7.635069,0.291141,0.02903,0.07373,7.241168
20704,20877,seed=20889 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9243,21614,20704,9243,9243,2.2399653792058856,27,2,1,50,18.76791,0.545389,0.035817,0.080226,18.106478
20274,20877,seed=20890 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8893,20851,20274,8893,8893,2.279770606094681,23,2,1,50,5.649711,0.284089,0.030358,0.073203,5.262061
20175,20877,seed=20891 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8898,20824,20175,8898,8898,2.267363452461227,18,2.0,1,51,3.39707,0.245791,0.028247,0.066779,3.056253
20163,20877,seed=20892 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8854,20774,20163,8854,8854,2.2772758075446125,18,2.0,1,41,5.317169,0.269952,0.029052,0.069896,4.948269
20553,20877,seed=20893 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9157,21396,20553,9157,9157,2.244512394889156,30,2,1,53,12.351819,0.352853,0.031421,0.079524,11.888021
20480,20877,seed=20894 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9121,21326,20480,9121,9121,2.245367832474509,21,2,1,46,8.39925,0.343761,0.031648,0.079864,7.943977
20382,20877,seed=20895 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8940,20981,20382,8940,8940,2.2798657718120805,21,2.0,1,50,6.574921,0.279035,0.028588,0.072544,6.194754
20317,20877,seed=20896 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8934,20964,20317,8934,8934,2.2741213342287887,28,2.0,1,49,7.479098,0.307681,0.029469,0.076215,7.065733
20415,20877,seed=20897 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8923,20969,20415,8923,8923,2.287907654376331,21,2,1,41,8.373254,0.291037,0.032407,0.076812,7.972998
