n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
167157,170300,seed=170310 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75774,176474,167157,75774,75774,2.205994140470346,35,2.0,1,117,190.770394,7.868319,0.288581,0.81477,181.798724
167076,170300,seed=170311 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75511,176059,167076,75511,75511,2.2126047860576605,25,2,1,111,190.316672,7.500175,0.27886,0.804715,181.732922
167045,170300,seed=170312 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75466,176011,167045,75466,75466,2.2135133702594545,29,2.0,1,109,190.469669,7.605262,0.276433,0.825892,181.762082
167320,170300,seed=170313 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75655,176319,167320,75655,75655,2.2116185314916397,28,2,1,113,190.709519,7.860541,0.28476,0.805755,181.758463
167539,170300,seed=170314 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,76158,177165,167539,76158,76158,2.1998870768665144,31,2.0,1,121,191.822954,8.848249,0.288983,0.854401,181.831321
167967,170300,seed=170315 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,76320,177636,167967,76320,76320,2.200825471698113,33,2.0,1,136,224.256315,12.036844,0.293617,0.886496,211.039358
167356,170300,seed=170316 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75648,176138,167356,75648,75648,2.2122990693739424,34,2.0,1,107,190.464517,7.603863,0.282281,0.812086,181.766287
166975,170300,seed=170317 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75493,175859,166975,75493,75493,2.2117944710105575,33,2,1,108,192.011638,7.73233,0.28577,0.805478,183.18806
166945,170300,seed=170318 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75507,175869,166945,75507,75507,2.2109870608023097,31,2,1,111,191.152137,8.212,0.279593,0.83201,181.828534
167406,170300,seed=170319 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,76011,176960,167406,76011,76011,2.2023917590875004,35,2,1,105,191.752381,8.745781,0.287229,0.873591,181.84578
167062,170300,seed=170320 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,75612,176177,167062,75612,75612,2.209464106226525,28,2.0,1,113,190.889518,7.945732,0.286205,0.813276,181.844305
