n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
20764,20877,seed=20887 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7396,18521,20764,7396,7396,2.8074634937804217,14,2.0,1,47,3.360133,0.325856,0.027596,0.06748,2.939201
20755,20877,seed=20888 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7415,18511,20755,7415,7415,2.799055967633176,14,2,1,55,3.723172,0.326244,0.027825,0.068596,3.300507
20797,20877,seed=20889 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7413,18519,20797,7413,7413,2.80547686496695,14,2,1,66,10.399252,0.40983,0.029305,0.076502,9.883615
20754,20877,seed=20890 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7420,18569,20754,7420,7420,2.797035040431267,14,2.0,1,40,3.394905,0.322834,0.027951,0.067363,2.976757
20755,20877,seed=20891 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7477,18663,20755,7477,7477,2.7758459275110337,13,2,1,44,3.028908,0.30099,0.027323,0.066521,2.634074
20723,20877,seed=20892 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7398,18528,20723,7398,7398,2.8011624763449583,12,2.0,1,46,3.244136,0.311646,0.027406,0.057305,2.847779
20789,20877,seed=20893 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7487,18677,20789,7487,7487,2.7766795779350875,14,2,1,82,4.901521,0.358451,0.028577,0.065891,4.448602
20709,20877,seed=20894 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7420,18508,20709,7420,7420,2.790970350404313,13,2.0,1,57,4.855113,0.348138,0.027755,0.071216,4.408004
20774,20877,seed=20895 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7410,18506,20774,7410,7410,2.8035087719298244,13,2.0,1,50,3.759227,0.325018,0.028119,0.07037,3.33572
20740,20877,seed=20896 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7368,18483,20740,7368,7368,2.8148751357220414,16,2.0,1,47,4.179832,0.337646,0.028524,0.06957,3.744092
20743,20877,seed=20897 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7347,18431,20743,7347,7347,2.8233292500340275,14,2,1,59,3.77936,0.322574,0.027688,0.069564,3.359534
