n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
15830,16059,seed=16069 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5194,13270,15830,5194,5194,3.0477474008471312,17,2.0,1,36,1.651518,0.1714,0.019571,0.038498,1.422049
15926,16059,seed=16070 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5288,13456,15926,5288,5288,3.0117246596066565,15,2.0,1,44,1.913854,0.169023,0.019693,0.047541,1.677597
15811,16059,seed=16071 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5260,13410,15811,5260,5260,3.005893536121673,15,2.0,1,39,1.984414,0.173653,0.019512,0.039109,1.75214
15871,16059,seed=16072 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5375,13619,15871,5375,5375,2.9527441860465116,15,2,1,40,3.2961,0.183113,0.020624,0.042862,3.049501
15596,16059,seed=16073 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5147,13147,15596,5147,5147,3.0301146298814845,16,2,1,45,1.831248,0.172866,0.019982,0.038779,1.599621
15845,16059,seed=16074 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5284,13443,15845,5284,5284,2.998675246025738,17,2.0,1,41,2.158065,0.17883,0.020105,0.04115,1.91798
15918,16059,seed=16075 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5302,13526,15918,5302,5302,3.002263296869106,15,2.0,1,44,2.981143,0.190518,0.020228,0.042827,2.72757
15247,16059,seed=16076 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5056,12875,15247,5056,5056,3.015625,16,2.0,1,34,1.360922,0.152612,0.020015,0.034271,1.154024
15635,16059,seed=16077 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5217,13266,15635,5217,5217,2.996933103316082,15,2,1,39,1.568849,0.16031,0.019225,0.03589,1.353424
15712,16059,seed=16078 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5249,13380,15712,5249,5249,2.993332063250143,16,2,1,43,1.971418,0.166467,0.019888,0.039317,1.745746
15794,16059,seed=16079 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,5243,13360,15794,5243,5243,3.012397482357429,16,2,1,53,2.116084,0.175641,0.019975,0.040485,1.879983
