n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
15623,16059,seed=16069 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6781,15976,15623,6781,6781,2.303937472349211,22,2,1,38,5.489439,0.211369,0.023099,0.048849,5.206122
15768,16059,seed=16070 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6944,16272,15768,6944,6944,2.27073732718894,21,2.0,1,42,5.311109,0.219883,0.023697,0.049423,5.018106
15714,16059,seed=16071 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6889,16150,15714,6889,6889,2.2810277253592686,21,2,1,40,5.716693,0.229004,0.02275,0.057906,5.407033
15882,16059,seed=16072 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,7113,16588,15882,7113,7113,2.2328131590046394,27,2,1,48,9.353487,0.289254,0.025033,0.054022,8.985178
15691,16059,seed=16073 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6872,16154,15691,6872,6872,2.2833236321303843,26,2.0,1,41,5.780625,0.229366,0.022759,0.051821,5.476679
15698,16059,seed=16074 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6861,16089,15698,6861,6861,2.288004664043142,24,2,1,43,6.012705,0.240749,0.024624,0.060076,5.687256
15832,16059,seed=16075 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,7019,16447,15832,7019,7019,2.2555919646673317,20,2,1,46,13.412813,0.317806,0.024211,0.056439,13.014357
15441,16059,seed=16076 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6703,15800,15441,6703,6703,2.3035954050425183,15,2,1,46,2.414555,0.181415,0.020743,0.042736,2.169661
15564,16059,seed=16077 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6807,15988,15564,6807,6807,2.2864698104892023,19,2,1,40,3.782632,0.190815,0.021667,0.04722,3.52293
15657,16059,seed=16078 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6925,16212,15657,6925,6925,2.260938628158845,23,2,1,43,6.077677,0.215851,0.022149,0.048969,5.790708
15764,16059,seed=16079 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,6899,16235,15764,6899,6899,2.2849688360631975,26,2,1,37,7.535712,0.228527,0.022975,0.052419,7.231791
