n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
165560,170300,seed=170310 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72262,169898,165560,72262,72262,2.2911073593313223,43,2.0,1,55,188.645205,6.076397,0.270535,0.722239,181.576034
165712,170300,seed=170311 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72112,169653,165712,72112,72112,2.2979809185711115,35,2.0,1,56,188.393875,5.876598,0.264421,0.719727,181.533129
165657,170300,seed=170312 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72200,169810,165657,72200,72200,2.2944182825484765,37,2.0,1,58,188.479913,5.905701,0.261539,0.738878,181.573795
166112,170300,seed=170313 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72364,170093,166112,72364,72364,2.2955060527334035,37,2.0,1,58,188.884698,6.232516,0.263088,0.740696,181.648398
166578,170300,seed=170314 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72808,171116,166578,72808,72808,2.287907922206351,39,2.0,1,65,189.734659,7.004441,0.271705,0.772545,181.685968
166737,170300,seed=170315 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72903,171323,166737,72903,72903,2.2871075264392413,38,2,1,59,193.1366,10.323537,0.281907,0.806166,181.72499
166040,170300,seed=170316 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72344,170081,166040,72344,72344,2.2951454163441336,41,2.0,1,67,188.575651,5.950215,0.268419,0.732366,181.624651
165441,170300,seed=170317 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72023,169340,165441,72023,72023,2.297057884286964,39,2,1,56,188.775675,6.112445,0.287734,0.734742,181.640754
165460,170300,seed=170318 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72128,169641,165460,72128,72128,2.293977373558119,38,2.0,1,69,197.367483,6.369038,0.27412,0.746388,189.977937
166338,170300,seed=170319 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72694,170864,166338,72694,72694,2.2881943489146286,46,2.0,1,58,189.40756,6.763294,0.275448,0.777897,181.590921
165764,170300,seed=170320 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,72189,169664,165764,72189,72189,2.2962501212096025,36,2,1,63,188.759642,6.160873,0.265514,0.732107,181.601148
