n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
217758,221390,seed=221400 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98578,229595,217758,98578,98578,2.2089918643104953,28,2.0,1,113,197.675716,13.615371,0.394801,1.107115,182.558429
217963,221390,seed=221401 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,99046,230445,217963,99046,99046,2.200623952506916,34,2.0,1,115,198.63236,14.546383,0.408692,1.152568,182.524717
217671,221390,seed=221402 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98630,229742,217671,98630,98630,2.2069451485349285,32,2.0,1,123,198.914311,13.136422,0.405886,1.136727,184.235276
217885,221390,seed=221403 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98907,230299,217885,98907,98907,2.2029280030735943,32,2,1,115,197.377643,13.398115,0.400877,1.117201,182.46145
217098,221390,seed=221404 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98175,228741,217098,98175,98175,2.211336898395722,28,2,1,127,195.430007,11.627509,0.383183,1.061953,182.357362
217797,221390,seed=221405 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98678,229779,217797,98678,98678,2.2071485032124687,37,2.0,1,129,197.715859,13.604256,0.403657,1.148486,182.55946
217104,221390,seed=221406 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98259,228952,217104,98259,98259,2.2095075260281503,30,2,1,123,195.421013,11.61143,0.378804,1.069572,182.361207
218026,221390,seed=221407 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98695,229859,218026,98695,98695,2.2090886063123767,32,2,1,140,197.850422,13.844199,0.39964,1.131134,182.475449
217707,221390,seed=221408 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98712,229816,217707,98712,98712,2.2054765378069536,30,2.0,1,136,196.249571,12.38374,0.386495,1.09,182.389336
217251,221390,seed=221409 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98374,229064,217251,98374,98374,2.208418891170431,28,2.0,1,146,195.756261,11.989904,0.390435,1.068242,182.30768
217296,221390,seed=221410 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,98283,228989,217296,98283,98283,2.210921522542047,32,2,1,114,195.992432,12.135356,0.383756,1.099248,182.374072
