n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
12839,20877,seed=20887 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9236,19223,12839,9236,9236,1.3901039411000433,26,1.0,1,27,6.346556,0.13678,0.02085,0.049808,6.139118
12973,20877,seed=20888 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9332,19419,12973,9332,9332,1.3901628804114874,32,1.0,1,25,7.22533,0.137637,0.02198,0.052892,7.012821
18438,20877,seed=20889 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,14118,29027,18438,14118,14118,1.3059923501912452,34,1.0,1,34,31.918984,0.458553,0.033915,0.082603,31.343913
12298,20877,seed=20890 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8773,18271,12298,8773,8773,1.401800980280406,31,1,1,26,7.272137,0.124871,0.01827,0.049222,7.079774
10962,20877,seed=20891 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,7632,15961,10962,7632,7632,1.4363207547169812,19,1.0,1,31,2.407767,0.093864,0.015076,0.031782,2.267045
11717,20877,seed=20892 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8237,17198,11717,8237,8237,1.422483914046376,31,1,1,28,5.849529,0.110611,0.016735,0.045012,5.677171
15215,20877,seed=20893 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,11277,23311,15215,11277,11277,1.3492063492063493,46,1,1,27,23.070984,0.206573,0.024907,0.072714,22.76679
14397,20877,seed=20894 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,10496,21780,14397,10496,10496,1.3716653963414633,30,1.0,1,29,13.911628,0.192521,0.022975,0.058579,13.637553
12636,20877,seed=20895 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,8971,18692,12636,8971,8971,1.4085386244565823,31,1,1,28,7.597433,0.125441,0.018898,0.050632,7.402462
13098,20877,seed=20896 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9488,19697,13098,9488,9488,1.3804806070826308,37,1.0,1,30,7.594022,0.143653,0.021618,0.053597,7.375154
13090,20877,seed=20897 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,9445,19599,13090,9445,9445,1.385918475383801,33,1,1,29,10.411098,0.133692,0.020315,0.05347,10.203621
