n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
76003,77515,seed=77525 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34306,79965,76003,34306,34306,2.2154433626770826,26,2.0,1,89,96.19661,2.358907,0.125637,0.33404,93.378026
76109,77515,seed=77526 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34533,80371,76109,34533,34533,2.2039498450757247,26,2,1,84,112.203867,2.430098,0.121376,0.341214,109.311179
75957,77515,seed=77527 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34404,80058,75957,34404,34404,2.2077956051621905,26,2.0,1,100,88.307931,2.456099,0.121227,0.336253,85.394352
76402,77515,seed=77528 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34779,80957,76402,34779,34779,2.1967854164869607,30,2,1,89,157.034392,3.099076,0.125947,0.354122,153.455247
76317,77515,seed=77529 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34740,80789,76317,34740,34740,2.196804835924007,27,2.0,1,85,115.396078,2.620889,0.124748,0.335334,112.315107
75911,77515,seed=77530 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34211,79802,75911,34211,34211,2.218906199760311,24,2,1,86,73.142921,2.206886,0.117437,0.323017,70.495581
76622,77515,seed=77531 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34984,81309,76622,34984,34984,2.190201234850217,29,2.0,1,94,185.679659,4.451027,0.128388,0.373044,180.7272
76381,77515,seed=77532 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34734,80792,76381,34734,34734,2.199026890078885,35,2.0,1,97,182.482888,2.693201,0.125984,0.355018,179.308685
76336,77515,seed=77533 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34638,80690,76336,34638,34638,2.203822391593048,31,2.0,1,79,169.650204,2.734522,0.122558,0.360009,166.433115
76271,77515,seed=77534 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34447,80355,76271,34447,34447,2.214155078816733,29,2,1,91,137.687908,2.672971,0.121953,0.33726,134.555724
76051,77515,seed=77535 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,34376,80100,76051,34376,34376,2.2123283686292763,24,2.0,1,74,86.462262,2.297858,0.117375,0.32842,83.718609
