n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
15583,16059,seed=16069 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6683,15768,15583,6683,6683,2.3317372437528054,23,2,1,46,3.846837,0.189898,0.021889,0.047248,3.587802
15735,16059,seed=16070 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6834,16108,15735,6834,6834,2.3024582967515363,24,2.0,1,38,5.291054,0.192956,0.022202,0.049221,5.026675
15682,16059,seed=16071 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6788,15969,15682,6788,6788,2.310253388332351,24,2.0,1,46,5.495561,0.205388,0.022216,0.047811,5.220146
15847,16059,seed=16072 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,7016,16443,15847,7016,7016,2.2586944127708097,32,2.0,1,37,10.73011,0.262268,0.023664,0.056015,10.388163
15611,16059,seed=16073 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6789,15972,15611,6789,6789,2.2994550007364856,29,2,1,37,7.33712,0.2001,0.02251,0.058039,7.056471
15698,16059,seed=16074 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6817,16031,15698,6817,6817,2.3027724805632976,27,2,1,36,6.152185,0.216254,0.022754,0.050545,5.862632
15834,16059,seed=16075 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6909,16225,15834,6909,6909,2.291793313069909,20,2,1,43,9.02116,0.286222,0.025186,0.053613,8.656139
15379,16059,seed=16076 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6619,15633,15379,6619,6619,2.323462758724883,16,2,1,48,2.206084,0.161554,0.020962,0.042531,1.981037
15523,16059,seed=16077 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6787,15961,15523,6787,6787,2.287166642109916,18,2,1,41,4.268582,0.170603,0.020732,0.044685,4.032562
15643,16059,seed=16078 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6881,16130,15643,6881,6881,2.2733614300247056,25,2,1,36,5.810107,0.195389,0.022026,0.04812,5.544572
15725,16059,seed=16079 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,6832,16081,15725,6832,6832,2.3016686182669788,27,2.0,1,39,7.362692,0.213346,0.0247,0.052024,7.072622
