n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
105296,131000,seed=131010 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,79222,163319,105296,79222,79222,1.3291257478983112,78,1.0,1,44,191.223107,8.861495,0.196493,0.560282,181.604837
88785,131000,seed=131011 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,64767,134286,88785,64767,64767,1.3708370003242392,72,1,1,41,184.738818,2.90707,0.165737,0.446935,181.219076
80156,131000,seed=131012 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,57577,119701,80156,57577,57577,1.392153116695903,61,1,1,42,183.295708,1.824318,0.134588,0.381904,180.954898
83692,131000,seed=131013 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,60580,125742,83692,60580,60580,1.381512050181578,70,1.0,1,45,183.852232,2.248125,0.141502,0.411851,181.050754
86855,131000,seed=131014 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,63289,131218,86855,63289,63289,1.3723553856120336,71,1,1,43,184.255051,2.598717,0.148503,0.424918,181.082913
115958,131000,seed=131015 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,89297,183465,115958,89297,89297,1.2985654613256885,78,1,1,52,193.867795,11.315983,0.211972,0.640081,181.699759
81045,131000,seed=131016 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,58201,121030,81045,58201,58201,1.3925018470473016,72,1,1,43,183.436641,1.895709,0.142386,0.395717,181.002829
96319,131000,seed=131017 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,71497,147742,96319,71497,71497,1.3471754059610892,79,1,1,39,186.703372,4.703836,0.170048,0.498202,181.331286
90025,131000,seed=131018 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,66032,136749,90025,66032,66032,1.3633541313302642,80,1.0,1,46,185.079539,3.240416,0.159493,0.456467,181.223163
80352,131000,seed=131019 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,57578,119719,80352,57578,57578,1.3955330160825314,67,1.0,1,43,165.862236,1.804974,0.144561,0.394743,163.517958
92544,131000,seed=131020 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,67672,140189,92544,67672,67672,1.367537533987469,70,1.0,1,44,207.544225,4.706601,0.1607,0.473544,202.20338
