n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
215903,221390,seed=221400 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,94242,221484,215903,94242,94242,2.290942467265126,37,2.0,1,57,194.728461,11.08686,0.385462,1.005417,182.250722
216650,221390,seed=221401 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,94677,222335,216650,94677,94677,2.2883065580869695,45,2,1,58,207.75822,11.758463,0.376045,1.030976,194.592736
216026,221390,seed=221402 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,94280,221668,216026,94280,94280,2.291323716588884,40,2.0,1,65,194.077777,10.55572,0.392095,1.011653,182.118309
216357,221390,seed=221403 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,94556,222054,216357,94556,94556,2.288136130970007,40,2.0,1,59,213.646899,11.052003,0.382235,0.998444,201.214217
215454,221390,seed=221404 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,93846,220742,215454,93846,93846,2.2958250751230738,35,2.0,1,62,192.784786,9.506732,0.364868,0.948914,181.964272
216399,221390,seed=221405 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,94401,221956,216399,94401,94401,2.292338004894016,47,2,1,72,194.254505,10.673026,0.377487,1.02346,182.180532
215255,221390,seed=221406 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,93598,220277,215255,93598,93598,2.299782046624928,38,2.0,1,71,192.526717,9.126061,0.361148,0.948902,182.090606
216480,221390,seed=221407 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,94457,221915,216480,94457,94457,2.2918364970303946,42,2,1,54,202.919973,11.387752,0.381874,1.011694,190.138653
215938,221390,seed=221408 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,94284,221637,215938,94284,94284,2.290293156845276,40,2.0,1,66,193.511804,9.993377,0.371037,0.986222,182.161168
215556,221390,seed=221409 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,93986,220905,215556,93986,93986,2.293490519864661,36,2.0,1,82,203.013506,9.842706,0.360166,0.963028,191.847606
215398,221390,seed=221410 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,93892,220830,215398,93892,93892,2.2941038640139735,43,2.0,1,58,207.2251,9.44066,0.373279,0.977553,196.433608
