n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
12294,12353,seed=12363 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4405,10988,12294,4405,4405,2.7909194097616346,16,2,1,54,5.932705,0.224655,0.017826,0.03975,5.650474
12287,12353,seed=12364 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4393,10973,12287,4393,4393,2.7969496926929205,13,2,1,50,1.974094,0.163052,0.015899,0.040266,1.754877
12299,12353,seed=12365 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4397,10979,12299,4397,4397,2.7971344098248805,14,2,1,50,5.433407,0.213728,0.017166,0.038898,5.163615
12309,12353,seed=12366 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4360,10915,12309,4360,4360,2.8231651376146787,15,2.0,1,63,2.500307,0.174054,0.016146,0.041527,2.26858
12241,12353,seed=12367 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4401,10989,12241,4401,4401,2.7814133151556466,13,2,1,50,2.069091,0.1638,0.016365,0.040499,1.848427
12311,12353,seed=12368 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4468,11118,12311,4468,4468,2.7553715308863027,13,2.0,1,66,2.617227,0.180193,0.016766,0.03682,2.383448
12288,12353,seed=12369 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4380,10956,12288,4380,4380,2.8054794520547945,14,2.0,1,66,2.519943,0.178138,0.016309,0.041468,2.284028
12284,12353,seed=12370 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4377,10927,12284,4377,4377,2.806488462417181,14,2,1,63,2.795913,0.179046,0.017162,0.03687,2.562835
12265,12353,seed=12371 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4392,10951,12265,4392,4392,2.792577413479053,12,2.0,1,57,2.245234,0.168423,0.016226,0.039968,2.020617
12293,12353,seed=12372 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4428,11041,12293,4428,4428,2.776196928635953,13,2.0,1,50,2.029914,0.162755,0.016208,0.040487,1.810464
12284,12353,seed=12373 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,4382,10959,12284,4382,4382,2.8032861706983114,15,2.0,1,47,2.039527,0.162798,0.015867,0.040254,1.820608
