n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
216654,221390,seed=221400 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95754,224396,216654,95754,95754,2.2626104392505795,34,2.0,1,72,198.821592,11.786503,0.373407,1.040229,185.621453
217275,221390,seed=221401 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,96199,225200,217275,96199,96199,2.258599361739727,40,2,1,70,216.114232,12.688559,0.409985,1.062772,201.952916
216628,221390,seed=221402 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95608,224116,216628,95608,95608,2.265793657434524,37,2.0,1,82,195.05716,11.325011,0.377244,1.046902,182.308003
216754,221390,seed=221403 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95678,224200,216754,95678,95678,2.2654528731787873,38,2.0,1,70,195.579237,11.852814,0.410006,1.041236,182.275181
215988,221390,seed=221404 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95195,223169,215988,95195,95195,2.2689006775565943,33,2,1,75,193.767154,10.137907,0.369562,1.006679,182.253006
216883,221390,seed=221405 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95648,224316,216883,95648,95648,2.2675121278019406,42,2.0,1,82,195.381317,11.623041,0.379718,1.056358,182.3222
215930,221390,seed=221406 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,94969,222901,215930,94969,94969,2.2736893091429833,35,2,1,69,200.684631,9.838125,0.365342,1.000373,189.480791
216973,221390,seed=221407 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95843,224514,216973,95843,95843,2.263837734628507,37,2,1,75,197.348636,12.199247,0.380853,1.042958,183.725578
216616,221390,seed=221408 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95448,223867,216616,95448,95448,2.269466096722823,35,2.0,1,67,194.460289,10.734814,0.371094,1.027071,182.32731
216184,221390,seed=221409 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95259,223381,216184,95259,95259,2.269433859267891,33,2,1,91,194.327761,10.663114,0.40482,1.008396,182.251431
216103,221390,seed=221410 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,95293,223472,216103,95293,95293,2.267774128215084,40,2,1,85,193.860079,10.212096,0.392287,1.011041,182.244655
