n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
2270,3327,seed=3337 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1650,3409,2270,1650,1650,1.3757575757575757,16,1.0,1,19,0.652063,0.014129,0.003497,0.010859,0.623578
2224,3327,seed=3338 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1568,3273,2224,1568,1568,1.4183673469387754,18,1.0,1,18,0.428836,0.014234,0.00333,0.010544,0.400728
1980,3327,seed=3339 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1387,2894,1980,1387,1387,1.4275414563806776,20,1,1,16,0.29305,0.01147,0.003018,0.005158,0.273404
1903,3327,seed=3340 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1329,2779,1903,1329,1329,1.4319036869826938,17,1,1,18,0.356596,0.0107,0.002816,0.005051,0.338029
1825,3327,seed=3341 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1296,2692,1825,1296,1296,1.408179012345679,20,1.0,1,18,0.309273,0.010769,0.002574,0.004878,0.291052
2201,3327,seed=3342 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1591,3318,2201,1591,1591,1.3834066624764298,16,1,1,16,0.606246,0.014852,0.003409,0.010782,0.577203
1808,3327,seed=3343 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1262,2629,1808,1262,1262,1.432646592709984,14,1.0,1,19,0.291812,0.009595,0.002542,0.004274,0.275401
2225,3327,seed=3344 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1646,3410,2225,1646,1646,1.3517618469015795,21,1.0,1,16,0.592494,0.015014,0.003481,0.010855,0.563144
2144,3327,seed=3345 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1541,3194,2144,1541,1541,1.391304347826087,18,1,1,17,0.534586,0.014664,0.003082,0.010521,0.506319
1730,3327,seed=3346 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1196,2497,1730,1196,1196,1.4464882943143813,14,1.0,1,20,0.240781,0.009569,0.002381,0.004151,0.22468
1912,3327,seed=3347 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,1333,2787,1912,1333,1333,1.4343585896474118,15,1,1,19,0.319347,0.011303,0.002651,0.004777,0.300616
