n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
824,1514,seed=1524 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,566,1186,824,566,566,1.4558303886925794,12,1.0,1,18,0.086048,0.004516,0.00125,0.001782,0.0785
798,1514,seed=1525 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,562,1174,798,562,562,1.4199288256227758,11,1.0,1,15,0.091294,0.004247,0.001139,0.00171,0.084198
923,1514,seed=1526 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,649,1355,923,649,649,1.4221879815100154,11,1,1,20,0.117209,0.004919,0.001296,0.002168,0.108826
750,1514,seed=1527 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,529,1099,750,529,529,1.4177693761814745,7,1,1,12,0.081742,0.00359,0.001051,0.001661,0.07544
1015,1514,seed=1528 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,720,1490,1015,720,720,1.4097222222222223,11,1.0,1,12,0.127984,0.005624,0.001508,0.002324,0.118528
1169,1514,seed=1529 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,864,1789,1169,864,864,1.3530092592592593,12,1.0,1,16,0.162417,0.007565,0.001681,0.003108,0.150063
938,1514,seed=1530 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,675,1398,938,675,675,1.3896296296296295,12,1,1,12,0.123506,0.004805,0.001299,0.002095,0.115307
793,1514,seed=1531 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,539,1137,793,539,539,1.471243042671614,14,1,1,15,0.096057,0.003948,0.001082,0.001797,0.08923
977,1514,seed=1532 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,707,1460,977,707,707,1.381895332390382,16,1,1,14,0.140003,0.006022,0.001455,0.002604,0.129922
1051,1514,seed=1533 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,768,1590,1051,768,768,1.3684895833333333,9,1.0,1,15,0.148709,0.005946,0.001576,0.002679,0.138508
1159,1514,seed=1534 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,877,1805,1159,877,877,1.3215507411630558,8,1,1,14,0.185101,0.006613,0.001782,0.003006,0.1737
