n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
76447,77515,seed=77525 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,26087,66021,76447,26087,26087,2.9304634492275845,16,2,1,54,15.820836,1.697677,0.104834,0.246526,13.771799
75939,77515,seed=77526 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,25989,65750,75939,25989,25989,2.9219669860325523,16,2,1,48,16.348942,1.694033,0.102351,0.245893,14.306665
76278,77515,seed=77527 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,25922,65680,76278,25922,25922,2.942597021834735,18,2.0,1,56,15.246183,1.707739,0.107928,0.250828,13.179688
76385,77515,seed=77528 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,26065,65902,76385,26065,26065,2.930558219835028,16,2,1,56,23.724038,1.811836,0.110459,0.257849,21.543894
76474,77515,seed=77529 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,26090,66065,76474,26090,26090,2.9311613645074743,18,2.0,1,49,19.1786,1.717146,0.102089,0.245648,17.113717
76492,77515,seed=77530 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,25990,65873,76492,25990,25990,2.9431319738360906,19,2.0,1,47,15.259297,1.678133,0.104045,0.24036,13.236759
76658,77515,seed=77531 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,26119,66107,76658,26119,26119,2.9349515678241893,16,2,1,54,48.074113,2.04005,0.106903,0.264624,45.662536
76786,77515,seed=77532 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,26342,66568,76786,26342,26342,2.9149646951636172,16,2.0,1,48,31.873479,1.755692,0.118324,0.257175,29.742288
76674,77515,seed=77533 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,26075,66006,76674,26075,26075,2.9405177372962608,15,2,1,55,25.897875,1.740926,0.105192,0.2526,23.799157
76715,77515,seed=77534 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,26115,66134,76715,26115,26115,2.9375837641202374,16,2,1,55,20.152293,1.748588,0.104624,0.255481,18.0436
76360,77515,seed=77535 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,25963,65831,76360,25963,25963,2.941108500558487,17,2,1,52,16.338563,1.689435,0.107357,0.245149,14.296622
