n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
1957,1969,seed=1979 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,671,1702,1957,671,671,2.916542473919523,11,2,1,26,0.184871,0.015471,0.002203,0.008475,0.158722
1939,1969,seed=1980 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,672,1698,1939,672,672,2.8854166666666665,13,2.0,1,34,0.184428,0.015542,0.002267,0.008514,0.158105
1961,1969,seed=1981 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,686,1720,1961,686,686,2.858600583090379,13,2.0,1,27,0.258177,0.018886,0.00239,0.008933,0.227968
1963,1969,seed=1982 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,668,1700,1963,668,668,2.938622754491018,12,2.0,1,27,0.253795,0.016499,0.00219,0.008911,0.226195
1846,1969,seed=1983 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,631,1597,1846,631,631,2.925515055467512,13,2,1,26,0.18956,0.015583,0.002115,0.008363,0.163499
1943,1969,seed=1984 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,679,1708,1943,679,679,2.861561119293078,14,2,1,35,0.252676,0.017808,0.002374,0.00894,0.223554
1942,1969,seed=1985 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,670,1692,1942,670,670,2.8985074626865672,13,2.0,1,30,0.290853,0.018493,0.002336,0.008998,0.261026
1949,1969,seed=1986 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,671,1691,1949,671,671,2.9046199701937407,13,2,1,29,0.225552,0.018321,0.002361,0.008891,0.195979
1932,1969,seed=1987 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,656,1662,1932,656,656,2.9451219512195124,12,2.0,1,30,0.182087,0.015738,0.002184,0.008247,0.155918
1961,1969,seed=1988 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,649,1634,1961,649,649,3.021571648690293,12,2,1,30,0.202388,0.016809,0.00227,0.008546,0.174763
1956,1969,seed=1989 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,659,1676,1956,659,659,2.968133535660091,12,2,1,29,0.296092,0.018637,0.002347,0.008978,0.26613
