n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
59303,59627,seed=59637 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21301,53116,59303,21301,21301,2.784047697291207,15,2,1,83,16.346342,1.431819,0.084959,0.217681,14.611883
59087,59627,seed=59638 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21140,52823,59087,21140,21140,2.7950331125827814,14,2.0,1,62,13.846395,1.364241,0.083469,0.206243,12.192442
59315,59627,seed=59639 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21101,52807,59315,21101,21101,2.8110042178095824,15,2,1,59,14.829947,1.430401,0.085254,0.212991,13.101301
59345,59627,seed=59640 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21248,53093,59345,21248,21248,2.79296875,16,2.0,1,63,17.767282,1.432596,0.085218,0.213792,16.035676
59345,59627,seed=59641 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21308,53170,59345,21308,21308,2.7851041862211376,13,2.0,1,71,21.494974,1.459293,0.088518,0.219445,19.727718
59300,59627,seed=59642 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21304,53168,59300,21304,21304,2.783514832895231,15,2.0,1,70,18.546712,1.457368,0.085149,0.213789,16.790406
59279,59627,seed=59643 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21193,52929,59279,21193,21193,2.797102816967867,15,2,1,76,19.217257,1.472546,0.092103,0.220344,17.432264
59233,59627,seed=59644 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21135,52818,59233,21135,21135,2.802602318429146,14,2,1,55,12.883367,1.359225,0.083274,0.209563,11.231305
59229,59627,seed=59645 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21268,53050,59229,21268,21268,2.784888094790295,15,2.0,1,59,13.761932,1.395927,0.083044,0.214716,12.068245
58981,59627,seed=59646 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21100,52653,58981,21100,21100,2.795308056872038,14,2.0,1,86,18.897938,1.442404,0.086414,0.216785,17.152335
59238,59627,seed=59647 alpha=0.95 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,21300,53111,59238,21300,21300,2.7811267605633803,14,2.0,1,79,14.932552,1.405067,0.085341,0.211624,13.23052
