n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
15733,16059,seed=16069 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7074,16493,15733,7074,7074,2.224059937800396,20,2.0,1,57,5.752877,0.264379,0.022636,0.060554,5.405308
15833,16059,seed=16070 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7148,16673,15833,7148,7148,2.2150251818690543,20,2.0,1,59,7.833953,0.262514,0.024709,0.064597,7.482133
15755,16059,seed=16071 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7115,16555,15755,7115,7115,2.2143359100491917,21,2,1,51,7.573819,0.278316,0.024673,0.053364,7.217466
15882,16059,seed=16072 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7297,16903,15882,7297,7297,2.17651089488831,24,2,1,68,11.493855,0.348827,0.02466,0.058406,11.061962
15741,16059,seed=16073 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7084,16497,15741,7084,7084,2.222049689440994,23,2.0,1,62,8.482409,0.284852,0.024417,0.063268,8.109872
15802,16059,seed=16074 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7125,16615,15802,7125,7125,2.217824561403509,23,2,1,55,8.615705,0.295725,0.02517,0.055867,8.238943
15915,16059,seed=16075 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7280,16898,15915,7280,7280,2.1861263736263736,18,2.0,1,51,12.392981,0.364515,0.02408,0.065085,11.939301
15606,16059,seed=16076 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7018,16385,15606,7018,7018,2.2237104588201766,13,2.0,1,73,3.171574,0.215282,0.022552,0.047495,2.886245
15659,16059,seed=16077 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7050,16448,15659,7050,7050,2.2211347517730498,15,2.0,1,60,4.425185,0.232405,0.022177,0.050334,4.120269
15753,16059,seed=16078 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7176,16713,15753,7176,7176,2.1952341137123748,22,2.0,1,55,7.558148,0.259986,0.023842,0.062365,7.211955
15828,16059,seed=16079 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,7100,16578,15828,7100,7100,2.229295774647887,21,2.0,1,56,8.590982,0.298788,0.023897,0.056553,8.211744
