n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
805376,822004,seed=822014 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,268427,683329,805376,268427,268427,3.0003539137270097,18,2,1,66,285.708667,93.432061,1.529526,3.038241,187.708839
806092,822004,seed=822015 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,269061,684652,806092,269061,269061,2.9959451574178346,18,2,1,70,287.023682,94.025842,1.542165,3.674563,187.781112
807777,822004,seed=822016 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,269107,684950,807777,269107,269107,3.001694493268477,18,2,1,64,285.004431,92.577392,1.485227,3.816907,187.124905
807949,822004,seed=822017 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,269605,685948,807949,269605,269605,2.996787893399603,20,2,1,85,289.064523,93.069793,1.510845,3.6273,190.856585
807289,822004,seed=822018 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,268821,684510,807289,268821,268821,3.0030726766138063,18,2,1,76,284.808686,93.411898,1.489024,3.030834,186.87693
806857,822004,seed=822019 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,268947,684461,806857,268947,268947,3.0000594912752327,19,2,1,82,285.436785,93.455068,1.482573,3.035644,187.4635
805218,822004,seed=822020 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,268381,683359,805218,268381,268381,3.000279453463546,19,2,1,58,284.372424,92.281966,1.485314,3.522583,187.082561
806530,822004,seed=822021 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,268914,684253,806530,268914,268914,2.999211643871275,18,2.0,1,68,285.443537,93.378103,1.568706,3.054357,187.442371
806777,822004,seed=822022 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,268952,684565,806777,268952,268952,2.9997062672893304,19,2.0,1,70,285.546338,93.044793,1.48264,3.424279,187.594626
807886,822004,seed=822023 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,269564,686068,807886,269564,269564,2.997009986496713,20,2.0,1,63,288.75046,96.043451,1.507129,3.632033,187.567847
807987,822004,seed=822024 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,269497,686017,807987,269497,269497,2.998129849311866,18,2,1,58,285.509722,92.869482,1.495204,3.799054,187.345982
