n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
40578,59627,seed=59637 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,29745,61615,40578,29745,29745,1.3641956631366616,56,1,1,35,112.715263,0.792759,0.068144,0.172967,111.681393
36768,59627,seed=59638 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,26431,54970,36768,26431,26431,1.3910937913813326,40,1,1,32,62.400405,0.547439,0.060168,0.166487,61.626311
38266,59627,seed=59639 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,27613,57338,38266,27613,27613,1.3857965451055663,55,1,1,36,55.840019,0.619701,0.060996,0.163238,54.996084
40626,59627,seed=59640 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,29850,61815,40626,29850,29850,1.361005025125628,54,1.0,1,40,79.999419,0.864897,0.070385,0.186335,78.877802
43947,59627,seed=59641 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,32591,67369,43947,32591,32591,1.3484397533061274,57,1,1,31,173.331914,1.168541,0.075786,0.210878,171.876709
40860,59627,seed=59642 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,29868,61850,40860,29868,29868,1.3680192848533548,49,1.0,1,36,106.069996,0.947276,0.069953,0.181782,104.870985
42224,59627,seed=59643 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,31051,64277,42224,31051,31051,1.359827380760684,62,1,1,35,137.558761,1.054767,0.074094,0.194624,136.235276
35293,59627,seed=59644 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,25028,52156,35293,25028,25028,1.410140642480422,45,1.0,1,33,33.97584,0.478438,0.057549,0.146911,33.292942
36967,59627,seed=59645 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,26631,55323,36967,26631,26631,1.3881191093087004,55,1,1,34,61.978568,0.541871,0.058145,0.167879,61.210673
42530,59627,seed=59646 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,31363,64856,42530,31363,31363,1.3560564996970954,52,1,1,32,97.921829,1.053164,0.071234,0.185409,96.612022
37624,59627,seed=59647 alpha=0.55 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,27101,56313,37624,27101,27101,1.3882882550459392,49,1,1,32,51.804064,0.597463,0.061132,0.173036,50.972433
