n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
166297,221390,seed=221400 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,123964,255895,166297,123964,123964,1.3414943047981671,78,1.0,1,68,245.669099,12.876566,0.30496,0.916233,231.57134
167954,221390,seed=221401 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,125731,259430,167954,125731,125731,1.335820123915343,88,1,1,81,256.282975,15.728068,0.325491,0.954698,239.274718
159939,221390,seed=221402 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,118114,244152,159939,118114,118114,1.3541070491220346,88,1.0,1,66,194.460435,10.926915,0.291884,0.900536,182.3411
162054,221390,seed=221403 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,119980,248077,162054,119980,119980,1.350675112518753,77,1.0,1,60,218.033649,13.745516,0.289184,0.86959,203.129359
146846,221390,seed=221404 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,106689,221279,146846,106689,106689,1.37639306770145,72,1,1,57,189.85474,6.719894,0.270003,0.739407,182.125436
163541,221390,seed=221405 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,121611,251171,163541,121611,121611,1.3447878892534393,95,1,1,63,216.578611,11.532886,0.30509,0.867375,203.87326
143241,221390,seed=221406 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,103669,215125,143241,103669,103669,1.3817148810155397,76,1,1,73,189.102976,6.029206,0.273869,0.731505,182.068396
167149,221390,seed=221407 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,124292,256669,167149,124292,124292,1.34480899816561,81,1.0,1,71,253.096693,14.399446,0.309956,0.935519,237.451772
152769,221390,seed=221408 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,112179,232226,152769,112179,112179,1.361832428529404,85,1,1,67,191.63912,8.296076,0.286845,0.840458,182.215741
148040,221390,seed=221409 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,107878,223675,148040,107878,107878,1.3722909212258292,69,1.0,1,63,191.538121,8.417752,0.257776,0.759421,182.103172
145695,221390,seed=221410 alpha=0.55 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,105993,219834,145695,105993,105993,1.3745719056918853,90,1,1,58,217.673525,6.926832,0.291539,0.752175,209.702979
