n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
98006,100769,seed=100779 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42828,100651,98006,42828,42828,2.2883627533389372,31,2.0,1,53,119.605184,2.794299,0.149028,0.402846,116.259011
98312,100769,seed=100780 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42902,100840,98312,42902,42902,2.291548179572048,38,2.0,1,62,127.586654,2.896284,0.15807,0.415513,124.116787
97956,100769,seed=100781 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42687,100359,97956,42687,42687,2.2947501581277674,37,2,1,49,149.011695,2.769062,0.152876,0.413996,145.675761
98403,100769,seed=100782 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42998,101014,98403,42998,42998,2.2885483045723056,36,2.0,1,53,132.043626,2.743265,0.161394,0.410043,128.728924
97888,100769,seed=100783 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42649,100273,97888,42649,42649,2.295200356397571,35,2,1,49,104.741638,2.525222,0.152824,0.394854,101.668738
98593,100769,seed=100784 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,43226,101477,98593,43226,43226,2.280872622958405,35,2.0,1,57,184.758262,3.286213,0.155748,0.434174,180.882127
98521,100769,seed=100785 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,43068,101202,98521,43068,43068,2.287568496331383,35,2.0,1,51,170.005675,3.072703,0.153723,0.410645,166.368604
97854,100769,seed=100786 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42638,100324,97854,42638,42638,2.294995074815892,32,2.0,1,50,101.47213,2.514769,0.155251,0.393959,98.408151
98221,100769,seed=100787 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42786,100671,98221,42786,42786,2.2956340859159536,32,2.0,1,58,94.991555,2.558846,0.146347,0.395834,91.890528
98329,100769,seed=100788 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42916,100828,98329,42916,42916,2.291196756454469,33,2.0,1,52,131.921897,2.81093,0.149202,0.404384,128.557381
98226,100769,seed=100789 alpha=0.75 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,42833,100754,98226,42833,42833,2.2932318539443886,38,2,1,58,152.253055,2.865288,0.153949,0.415053,148.818765
