n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
480024,486393,seed=486403 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163718,414230,480024,163718,163718,2.9320172491723575,17,2.0,1,67,223.612273,36.460858,0.875797,2.041753,184.233865
479384,486393,seed=486404 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163395,413711,479384,163395,163395,2.9338963860583247,18,2,1,63,223.063833,36.256733,0.853058,1.97958,183.974462
480652,486393,seed=486405 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163911,414848,480652,163911,163911,2.9323962394226135,17,2,1,59,223.862561,36.762543,0.883417,1.897644,184.318957
479819,486393,seed=486406 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163419,413780,479819,163419,163419,2.9361273780894512,17,2,1,90,223.492878,36.547509,0.856792,1.848604,184.239973
480755,486393,seed=486407 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,164126,415172,480755,164126,164126,2.9291824573803056,17,2.0,1,83,224.220495,36.96926,0.853945,2.043421,184.353869
480558,486393,seed=486408 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163456,413975,480558,163456,163456,2.939983848864526,17,2.0,1,57,224.025668,36.553581,0.887571,1.995812,184.588704
479740,486393,seed=486409 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163625,414200,479740,163625,163625,2.931948051948052,19,2,1,64,224.019033,36.635515,0.863625,2.051512,184.468381
481592,486393,seed=486410 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,164485,416170,481592,164485,164485,2.9278779219989666,17,2,1,76,228.768807,41.96676,0.88348,1.883546,184.035021
471960,486393,seed=486411 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,161218,407789,471960,161218,161218,2.927464675160342,17,2.0,1,70,222.810015,35.563138,0.842108,2.034561,184.370208
480192,486393,seed=486412 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163912,414628,480192,163912,163912,2.9295719654448726,18,2.0,1,92,224.138093,36.80259,0.857936,2.154019,184.323548
479997,486393,seed=486413 alpha=0.95 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,163680,414271,479997,163680,163680,2.932532991202346,17,2.0,1,69,224.006886,36.729409,0.853854,2.102951,184.320672
