n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
12246,12353,seed=12363 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5448,12757,12246,5448,5448,2.247797356828194,28,2.0,1,41,7.774879,0.246985,0.019019,0.042215,7.46666
11981,12353,seed=12364 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5281,12370,11981,5281,5281,2.2686991100170424,19,2,1,46,2.756571,0.148521,0.01751,0.043762,2.546778
12215,12353,seed=12365 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5408,12632,12215,5408,5408,2.258690828402367,20,2.0,1,36,9.794216,0.237892,0.018526,0.046613,9.491185
12168,12353,seed=12366 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5302,12489,12168,5302,5302,2.2949830252734817,29,2.0,1,33,7.004365,0.164505,0.017728,0.045735,6.776397
11917,12353,seed=12367 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5233,12296,11917,5233,5233,2.277278807567361,21,2,1,39,3.349549,0.144359,0.016506,0.042464,3.14622
12165,12353,seed=12368 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5383,12588,12165,5383,5383,2.2598922533903028,27,2,1,35,4.991437,0.170053,0.017875,0.047607,4.755902
12117,12353,seed=12369 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5382,12589,12117,5382,5382,2.2513935340022297,23,2.0,1,32,5.857608,0.1588,0.017342,0.045537,5.635929
12105,12353,seed=12370 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5308,12430,12105,5308,5308,2.2805199698568197,25,2.0,1,45,5.047926,0.174676,0.017683,0.045351,4.810216
12061,12353,seed=12371 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5254,12348,12061,5254,5254,2.295584316711077,20,2.0,1,41,2.995048,0.148339,0.016784,0.043413,2.786512
12011,12353,seed=12372 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5279,12430,12011,5279,5279,2.2752415230157226,25,2,1,49,3.379629,0.145082,0.016322,0.044266,3.173959
11969,12353,seed=12373 alpha=0.75 t=0.1 coords=True,partition:fast_max_clique2 treewidth:htd,5260,12328,11969,5260,5260,2.275475285171103,23,2.0,1,39,3.832061,0.145463,0.017272,0.044898,3.624428
