n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
26741,27140,seed=27150 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8850,22573,26741,8850,8850,3.0215819209039547,17,2.0,1,45,3.759779,0.332512,0.035293,0.081078,3.310896
26728,27140,seed=27151 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8924,22774,26728,8924,8924,2.9950694755714924,16,2.0,1,47,4.270867,0.340038,0.035356,0.082033,3.81344
26753,27140,seed=27152 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8910,22647,26753,8910,8910,3.002581369248036,17,2.0,1,39,3.188091,0.324941,0.035489,0.077328,2.750333
26770,27140,seed=27153 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8945,22729,26770,8945,8945,2.9927333705980996,16,2,1,40,3.34254,0.322335,0.035453,0.078267,2.906485
26777,27140,seed=27154 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8941,22695,26777,8941,8941,2.994855161615032,15,2,1,41,3.406129,0.323952,0.033735,0.075802,2.97264
26718,27140,seed=27155 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8956,22760,26718,8956,8956,2.9832514515408666,15,2.0,1,44,9.50159,0.374677,0.03746,0.083082,9.006371
26562,27140,seed=27156 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8839,22519,26562,8839,8839,3.0050910736508656,16,2,1,50,3.781065,0.32221,0.035459,0.077585,3.345811
26683,27140,seed=27157 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8891,22617,26683,8891,8891,3.001124732875942,16,2,1,40,3.393486,0.327355,0.035248,0.075579,2.955304
26711,27140,seed=27158 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8984,22807,26711,8984,8984,2.973174532502226,17,2.0,1,50,4.6618,0.339732,0.035404,0.079195,4.207469
26385,27140,seed=27159 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8785,22365,26385,8785,8785,3.0034149117814457,17,2,1,36,3.878408,0.331373,0.036244,0.077977,3.432814
26533,27140,seed=27160 alpha=0.95 t=0.0 coords=True,partition:fast_max_clique2 treewidth:htd,8820,22478,26533,8820,8820,3.00827664399093,15,2.0,1,50,3.785812,0.332154,0.035128,0.07996,3.33857
