n,orig_n,girg_options,spec,blowup:in_n,blowup:out_n,contraction:in_n,contraction:out_n,partition:amount,partition:average,partition:largest,partition:median,partition:smallest,treewidth:treewidth,time_total,time_partition,time_contraction,time_blowup,time_treewidth
98967,100769,seed=100779 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44890,104466,98967,44890,44890,2.2046558253508577,25,2.0,1,100,173.74921,3.680417,0.161016,0.448488,169.459289
99048,100769,seed=100780 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44762,104312,99048,44762,44762,2.21276976006434,28,2.0,1,93,151.617382,3.840617,0.163948,0.455678,147.157139
98929,100769,seed=100781 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44734,104226,98929,44734,44734,2.211494612598918,28,2.0,1,102,185.224297,3.734433,0.163068,0.454549,180.872247
99098,100769,seed=100782 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,45002,104719,99098,45002,45002,2.202079907559664,28,2.0,1,86,125.68158,3.689214,0.16,0.45251,121.379856
98707,100769,seed=100783 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44654,104039,98707,44654,44654,2.210485062928293,26,2.0,1,93,115.517881,3.344272,0.156787,0.438209,111.578613
99300,100769,seed=100784 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,45100,104901,99300,45100,45100,2.2017738359201773,28,2.0,1,91,185.665084,4.159644,0.167871,0.45495,180.882619
99152,100769,seed=100785 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44981,104746,99152,44981,44981,2.2043084858051176,28,2,1,93,185.572969,3.912149,0.169084,0.453576,181.03816
98722,100769,seed=100786 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44585,103940,98722,44585,44585,2.214242458225861,24,2,1,98,103.392797,3.298972,0.160023,0.434993,99.498809
98975,100769,seed=100787 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44756,104283,98975,44756,44756,2.2114353382786667,24,2.0,1,106,107.736844,3.4167,0.15689,0.435591,103.727663
99003,100769,seed=100788 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44785,104361,99003,44785,44785,2.2106285586691974,26,2,1,100,179.773244,3.672008,0.158921,0.445123,175.497192
98899,100769,seed=100789 alpha=0.75 t=0.2 coords=True,partition:fast_max_clique2 treewidth:htd,44631,104063,98899,44631,44631,2.215926149985436,31,2,1,94,185.490664,3.867057,0.162546,0.472007,180.989054
