Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.clustering,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,GraphStats2.error_status,GraphStats2.largest_bag_cc,GraphStats2.time,PartLargestBag.error_status,PartLargestBag.input_cliques_max,PartLargestBag.input_cliques_mean,PartLargestBag.input_cliques_median,PartLargestBag.input_cliques_sum,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.input_cliques,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.input_cliques_max,PartitionBags.input_cliques_mean,PartitionBags.input_cliques_median,PartitionBags.input_cliques_sum,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15910 type=girg,,75628,14858,15142,GirgGen,0.156026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,15,2.5437109723461195,2.0,5703,6,11.80170835891646,1.244984533804684,1.0,22,0.3416592328278323,0.0,766,9073,32,0.014272970561998216,0.0,32,62,0.027653880463871544,0.0,62,128,1.388492417484389,1.0,3113,4,0.33184656556645853,0.0,744,Partition(BranchingPartition),success,1.179783,none,11315,HTD,,0.672125,28,,,,,,,none,PartitionTreedec,2.01199
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15911 type=girg,,75544,14791,15142,GirgGen,0.159897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,19,2.5059931506849313,2.0,5854,5,11.90689059560852,1.2529432750624332,1.0,24,0.3240582191780822,0.0,757,8876,33,0.014126712328767123,0.0,33,44,0.018835616438356163,0.0,44,125,1.3668664383561644,1.0,3193,3,0.3137842465753425,0.0,733,Partition(BranchingPartition),success,1.181773,none,11212,HTD,,0.401404,29,,,,,,,none,PartitionTreedec,1.747202
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15912 type=girg,,76070,14819,15142,GirgGen,0.169681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,13,2.4426705370101596,2.0,5049,5,11.366322214245816,1.2115936983201323,1.0,9,0.28398645379777454,0.0,587,9422,10,0.009192065795839382,0.0,19,10,0.012094823415578132,0.0,25,36,1.324141267537494,1.0,2737,3,0.2728592162554427,0.0,564,Partition(BranchingPartition),success,1.012616,none,11489,HTD,,0.582705,32,,,,,,,none,PartitionTreedec,1.768942
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15913 type=girg,,75708,14851,15142,GirgGen,0.164711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,13,2.411275415896488,2.0,5218,5,10.491853096329674,1.2270408163265305,1.0,36,0.30175600739371533,0.0,653,9204,25,0.013401109057301294,0.0,29,37,0.024029574861367836,0.0,52,122,1.371996303142329,1.0,2969,3,0.2795748613678373,0.0,605,Partition(BranchingPartition),success,1.007354,none,11368,HTD,,0.592789,25,,,,,,,none,PartitionTreedec,1.771191
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15914 type=girg,,75358,14931,15142,GirgGen,0.159186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,15,2.549738219895288,2.0,5844,7,13.562242424221072,1.2498254189944134,1.0,151,0.39834205933682376,0.0,913,9164,183,0.07984293193717278,0.0,183,318,0.1387434554973822,0.0,318,727,1.649214659685864,1.0,3780,4,0.3324607329842932,0.0,762,Partition(BranchingPartition),success,1.250909,none,11456,HTD,,0.575843,30,,,,,,,none,PartitionTreedec,1.999041
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15915 type=girg,,75766,14894,15142,GirgGen,0.169529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,12,2.3902295467922308,2.0,4061,5,10.491853096329674,1.172372679270993,1.0,16,0.2731018246027075,0.0,464,10043,22,0.012948793407886992,0.0,22,13,0.007651559741024131,0.0,13,72,1.3054738081224249,1.0,2218,3,0.2636845203060624,0.0,448,Partition(BranchingPartition),success,0.977051,none,11742,HTD,,0.647245,26,,,,,,,none,PartitionTreedec,1.797648
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15916 type=girg,,75345,14789,15142,GirgGen,0.159516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,16,2.619026933101651,2.0,6029,6,11.813781191217037,1.252869472372987,1.0,21,0.35708079930495223,0.0,822,8937,31,0.016507384882710686,0.0,38,51,0.03388357949609035,0.0,78,129,1.4291920069504778,1.0,3290,4,0.34057341442224154,0.0,784,Partition(BranchingPartition),success,0.996789,none,11239,HTD,,0.414453,29,,,,,,,none,PartitionTreedec,1.574899
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15917 type=girg,,75295,14805,15142,GirgGen,0.156343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,12,2.4803782505910164,2.0,5246,5,11.22881869049588,1.2218534369813958,1.0,45,0.32671394799054376,0.0,691,9334,55,0.057210401891252954,0.0,121,70,0.05484633569739953,0.0,116,212,1.4950354609929077,1.0,3162,3,0.2817966903073286,0.0,596,Partition(BranchingPartition),success,0.998373,none,11449,HTD,,0.561132,29,,,,,,,none,PartitionTreedec,1.720688
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15918 type=girg,,75338,14835,15142,GirgGen,0.166553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,11,2.4946386946386947,2.0,5351,6,10.714245517666122,1.2328390018648432,1.0,17,0.3333333333333333,0.0,715,9116,13,0.011655011655011656,0.0,25,29,0.026107226107226107,0.0,56,80,1.3948717948717948,1.0,2992,4,0.31608391608391606,0.0,678,Partition(BranchingPartition),success,0.936064,none,11261,HTD,,0.541642,24,,,,,,,none,PartitionTreedec,1.648352
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=15919 type=girg,,75795,14892,15142,GirgGen,0.235012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,17,2.5671780567178057,2.0,5522,6,12.491853096329674,1.237229514012061,1.0,18,0.3426313342631334,0.0,737,9125,21,0.0199907019990702,0.0,43,40,0.034402603440260346,0.0,74,97,1.4142259414225942,1.0,3042,4,0.32682473268247325,0.0,703,Partition(BranchingPartition),success,0.88676,none,11276,HTD,,0.492627,30,,,,,,,none,PartitionTreedec,1.618488
