Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.clustering,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,GraphStats2.error_status,GraphStats2.largest_bag_cc,GraphStats2.time,PartLargestBag.error_status,PartLargestBag.input_cliques_max,PartLargestBag.input_cliques_mean,PartLargestBag.input_cliques_median,PartLargestBag.input_cliques_sum,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.input_cliques,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.input_cliques_max,PartitionBags.input_cliques_mean,PartitionBags.input_cliques_median,PartitionBags.input_cliques_sum,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13935 type=girg,,65820,12946,13167,GirgGen,0.16342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,40,3.168239355581128,2.0,13766,7,14.579315937580013,1.543626010286554,1.0,124,0.5611047180667433,0.0,2438,6543,186,0.04626006904487917,0.0,201,392,0.09804372842347527,0.0,426,753,1.718987341772152,1.0,7469,5,0.5293440736478712,0.0,2300,Partition(BranchingPartition),success,1.664461,none,10888,HTD,,0.660813,36,,,,,,,none,PartitionTreedec,2.493417
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13936 type=girg,,65607,12922,13167,GirgGen,0.153145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,43,3.016796782588124,2.0,12752,7,14.339850002884624,1.5053295022708315,1.0,177,0.5417553820676603,0.0,2290,6562,437,0.20511000709723207,0.0,867,790,0.3432694582446179,0.0,1451,1410,2.1036195883605395,1.0,8892,5,0.45966406434823753,0.0,1943,Partition(BranchingPartition),success,1.665375,none,10789,HTD,,0.654623,37,,,,,,,none,PartitionTreedec,2.477957
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13937 type=girg,,65122,13020,13167,GirgGen,0.15477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,36,3.2312925170068025,2.0,14250,8,15.661778097771988,1.5540289639806906,1.0,165,0.6077097505668935,0.0,2680,6362,252,0.10136054421768707,0.0,447,630,0.25351473922902495,0.0,1118,1089,1.9956916099773243,1.0,8801,6,0.5312925170068027,0.0,2343,Partition(BranchingPartition),success,1.493171,none,10772,HTD,,0.40678,34,,,,,,,none,PartitionTreedec,2.05993
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13938 type=girg,,65380,12866,13167,GirgGen,0.170755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,39,3.068258499870231,2.0,11822,7,13.954559846999834,1.4660729042328529,1.0,75,0.5190760446405398,0.0,2000,7038,108,0.0508694523747729,0.0,196,291,0.14456267843239035,0.0,557,467,1.7347521411886841,1.0,6684,5,0.4827407215157021,0.0,1860,Partition(BranchingPartition),success,1.459577,none,10891,HTD,,0.813203,38,,,,,,,none,PartitionTreedec,2.448257
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13939 type=girg,,65234,12939,13167,GirgGen,0.169584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,35,3.1556291390728477,2.0,12389,6,12.92481250360578,1.4773038633665174,1.0,149,0.5499235863474274,0.0,2159,7023,204,0.08074375955170657,0.0,317,351,0.13117677024961794,0.0,515,793,1.8082017320427917,1.0,7099,4,0.4880285277636271,0.0,1916,Partition(BranchingPartition),success,1.436597,none,10949,HTD,,0.531808,35,,,,,,,none,PartitionTreedec,2.142751
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13940 type=girg,,65905,12866,13167,GirgGen,0.166143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,33,3.2090825265099125,2.0,13921,9,16.129283016944967,1.5583015887763634,1.0,1560,1.1228676809589673,0.0,4871,6425,1565,0.46357768556938683,0.0,2011,3529,0.9928538497003228,0.0,4307,8574,4.4126325495620105,1.0,19142,7,0.5435684647302904,0.0,2358,Partition(BranchingPartition),success,1.837331,none,10763,HTD,,0.461096,34,,,,,,,none,PartitionTreedec,2.469706
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13941 type=girg,,66048,12956,13167,GirgGen,0.163732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,29,3.156578065668975,2.0,14132,9,17.246740598493144,1.555831493745401,1.0,798,0.6997989725262452,0.0,3133,6395,1291,0.28836274290819747,0.0,1291,3588,0.8014295287022559,0.0,3588,5731,2.801429528702256,1.0,12542,7,0.5215546124637034,0.0,2335,Partition(BranchingPartition),success,1.836328,none,10872,HTD,,0.621007,34,,,,,,,none,PartitionTreedec,2.626481
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13942 type=girg,,65407,12912,13167,GirgGen,0.158013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,38,3.25310707456979,2.0,13611,7,15.172740017049366,1.526238125979895,1.0,111,0.5621414913957935,0.0,2352,6659,251,0.07504780114722753,0.0,314,544,0.1630019120458891,0.0,682,921,1.8083173996175907,1.0,7566,5,0.5262906309751434,0.0,2202,Partition(BranchingPartition),success,1.399579,none,10843,HTD,,0.544564,36,,,,,,,none,PartitionTreedec,2.107153
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13943 type=girg,,66142,12881,13167,GirgGen,0.169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,28,3.164516129032258,2.0,13734,8,14.036173612553485,1.5487566359318246,1.0,77,0.5511520737327189,0.0,2392,6397,156,0.035944700460829496,0.0,156,411,0.09470046082949309,0.0,411,690,1.6921658986175114,1.0,7344,6,0.533410138248848,0.0,2315,Partition(BranchingPartition),success,1.362605,none,10737,HTD,,0.441544,34,,,,,,,none,PartitionTreedec,1.97922
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.5 seed=13944 type=girg,,65675,13032,13167,GirgGen,0.167583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,28,2.866872197309417,2.0,10229,7,13.246740598493142,1.4077889220204212,1.0,56,0.4428251121076233,0.0,1580,7499,105,0.0367152466367713,0.0,131,270,0.09781390134529148,0.0,349,443,1.593890134529148,1.0,5687,5,0.4161995515695067,0.0,1485,Partition(BranchingPartition),success,1.452011,none,11067,HTD,,0.973078,32,,,,,,,none,PartitionTreedec,2.597546
