Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.clustering,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,GraphStats2.error_status,GraphStats2.largest_bag_cc,GraphStats2.time,PartLargestBag.error_status,PartLargestBag.input_cliques_max,PartLargestBag.input_cliques_mean,PartLargestBag.input_cliques_median,PartLargestBag.input_cliques_sum,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.input_cliques,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.input_cliques_max,PartitionBags.input_cliques_mean,PartitionBags.input_cliques_median,PartitionBags.input_cliques_sum,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1296 type=girg,,2647,523,528,GirgGen,0.09259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,22,4.792569659442725,3.0,1548,8,14.07681559705083,2.3659574468085105,2.0,505,2.6842105263157894,1.0,867,147,811,2.5108359133126936,0.0,811,1574,4.8730650154798765,0.0,1574,3076,11.640866873065015,2.0,3760,6,1.1207430340557276,1.0,362,Partition(BranchingPartition),success,0.201145,none,470,HTD,,0.19993,22,,,,,,,none,PartitionTreedec,0.496035
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1297 type=girg,,2676,522,528,GirgGen,0.009683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,27,5.037356321839081,4.0,1753,11,17.299208018387276,2.7041036717062634,2.0,5526,17.272988505747126,1.0,6011,115,9379,26.951149425287355,0.0,9379,19827,56.974137931034484,0.0,19827,39052,114.60919540229885,2.0,39884,9,1.3936781609195403,1.0,485,Partition(BranchingPartition),success,1.533994,none,463,HTD,,0.034202,25,,,,,,,none,PartitionTreedec,1.580344
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1298 type=girg,,2625,527,528,GirgGen,0.053017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,23,4.804878048780488,3.0,1576,6,11.228818690495881,2.3706896551724137,2.0,140,1.5579268292682926,1.0,511,136,169,0.5914634146341463,0.0,194,210,0.8140243902439024,0.0,267,697,4.5426829268292686,2.0,1490,4,1.076219512195122,1.0,353,Partition(BranchingPartition),success,0.143902,none,464,HTD,,0.020834,19,,,,,,,none,PartitionTreedec,0.220058
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1299 type=girg,,2659,523,528,GirgGen,0.047422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,24,5.636363636363637,4.0,1860,11,16.339850002884624,2.6550976138828633,2.0,9065,28.927272727272726,1.0,9546,131,671,2.033333333333333,0.0,671,1148,3.478787878787879,0.0,1148,31044,96.52727272727273,2.0,31854,9,1.4575757575757575,1.0,481,Partition(BranchingPartition),success,1.150655,none,461,HTD,,0.028354,24,,,,,,,none,PartitionTreedec,1.228763
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1300 type=girg,,2651,521,528,GirgGen,0.009167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,26,4.701492537313433,3.0,1575,8,13.07681559705083,2.47276688453159,2.0,884,3.8029850746268656,1.0,1274,124,2337,6.976119402985074,0.0,2337,2611,7.794029850746269,0.0,2611,6004,20.083582089552237,2.0,6728,6,1.164179104477612,1.0,390,Partition(BranchingPartition),success,0.512739,none,459,HTD,,0.121059,20,,,,,,,none,PartitionTreedec,0.645209
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1301 type=girg,,2695,525,528,GirgGen,0.040632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,23,4.2746913580246915,3.0,1385,7,12.813781191217037,2.414473684210526,2.0,102,1.4351851851851851,1.0,465,132,221,0.6820987654320988,0.0,221,420,1.2962962962962963,0.0,420,770,4.493827160493828,2.0,1456,5,1.1203703703703705,1.0,363,Partition(BranchingPartition),success,0.127152,none,456,HTD,,0.09764,21,,,,,,,none,PartitionTreedec,0.26773
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1302 type=girg,,2668,526,528,GirgGen,0.008574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,29,5.0375,3.0,1612,7,12.491853096329674,2.3304721030042916,2.0,123,2.203125,1.0,705,146,193,1.646875,0.0,527,407,3.140625,0.0,1005,779,8.659375,2.0,2771,5,1.090625,1.0,349,Partition(BranchingPartition),success,0.175595,none,466,HTD,,0.022093,23,,,,,,,none,PartitionTreedec,0.208649
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1303 type=girg,,2692,523,528,GirgGen,0.016498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,19,4.513432835820896,3.0,1512,9,13.07681559705083,2.3991507430997876,2.0,628,3.1402985074626866,1.0,1052,136,1302,4.152238805970149,0.0,1391,1475,4.994029850746268,0.0,1673,3453,13.495522388059701,2.0,4521,7,1.0985074626865672,1.0,368,Partition(BranchingPartition),success,0.235262,none,471,HTD,,0.072298,22,,,,,,,none,PartitionTreedec,0.32644
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1304 type=girg,,2645,524,528,GirgGen,0.052062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,21,5.026578073089701,3.0,1513,10,15.661778097771986,2.3874458874458875,2.0,4337,15.67109634551495,1.0,4717,161,6962,23.12956810631229,0.0,6962,8378,27.833887043189367,0.0,8378,23133,79.11295681063123,2.0,23813,8,1.2624584717607974,1.0,380,Partition(BranchingPartition),success,0.863712,none,462,HTD,,0.070341,23,,,,,,,none,PartitionTreedec,0.988403
,,,,,,,none,alpha=2.5 d=1 deg=10 ple=2.5 seed=1305 type=girg,,2642,522,528,GirgGen,0.008077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,22,4.767647058823529,3.0,1621,9,14.451211111832329,2.526766595289079,2.0,579,3.2,1.0,1088,127,253,1.2205882352941178,0.0,415,452,2.488235294117647,0.0,846,2364,11.220588235294118,2.0,3815,7,1.214705882352941,1.0,413,Partition(BranchingPartition),success,0.258009,none,467,HTD,,0.041657,24,,,,,,,none,PartitionTreedec,0.31012
