Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5768 type=girg,,24518,4898,5000,GirgGen,0.075885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.169925001442312,1.7770750988142292,2.0,28,0.567191844300278,0.0,1224,1637,0,0.0,0.0,0,0,0.0,0.0,0,107,1.6311399443929564,1.0,3520,3,0.5435588507877664,0.0,1173,Partition(BranchingPartition),success,0.543376,none,3795,HTD,,0.128408,16,,,,,,,none,PartitionTreedec,0.750797
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5768 type=girg,,24518,4898,5000,GirgGen,0.084724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.169925001442312,1.7312252964426877,2.0,35,0.6936978683966636,0.0,1497,1637,14,0.22706209453197404,0.0,490,11,0.18396663577386468,0.0,397,126,3.681649675625579,1.0,7945,0,0.0,0.0,0,Partition(BranchingPartition),success,1.083831,none,3795,HTD,,0.190234,16,,,,,,,none,PartitionTreedec,1.361796
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5768 type=girg,,24518,4898,5000,GirgGen,0.069494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.169925001442312,1.7770750988142292,2.0,11,0.5542168674698795,0.0,1196,1637,12,0.006950880444856348,0.0,15,9,0.005560704355885079,0.0,12,50,1.58758109360519,1.0,3426,3,0.5435588507877664,0.0,1173,Partition(BranchingPartition),success,0.617772,none,3795,HTD,,0.205611,16,,,,,,,none,PartitionTreedec,0.895857
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5768 type=girg,,24518,4898,5000,GirgGen,0.105561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.169925001442312,1.7312252964426877,2.0,41,0.9249304911955515,0.0,1996,1637,0,0.0,0.0,0,33,0.31510658016682114,0.0,680,146,4.4647822057460615,1.0,9635,0,0.0,0.0,0,Partition(BranchingPartition),success,0.729534,none,3795,HTD,,0.12792,16,,,,,,,none,PartitionTreedec,0.965863
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5768 type=girg,,24518,4898,5000,GirgGen,0.101557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.169925001442312,1.7312252964426877,2.0,49,1.284059314179796,0.0,2771,1637,0,0.0,0.0,0,0,0.0,0.0,0,189,5.705282669138091,1.0,12312,0,0.0,0.0,0,Partition(BranchingPartition),success,0.98894,none,3795,HTD,,0.204354,16,,,,,,,none,PartitionTreedec,1.297951
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5768 type=girg,,24518,4898,5000,GirgGen,0.058273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.169925001442312,1.7770750988142292,2.0,24,0.561631139944393,0.0,1212,1637,0,0.0,0.0,0,13,0.011121408711770158,0.0,24,91,1.6116774791473587,1.0,3478,3,0.5435588507877664,0.0,1173,Partition(BranchingPartition),success,0.948107,none,3795,HTD,,0.244635,16,,,,,,,none,PartitionTreedec,1.254001
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5769 type=girg,,24703,4956,5000,GirgGen,0.057746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.366322214245816,1.7398373983739837,2.0,49,0.5428571428571428,0.0,1159,1678,0,0.0,0.0,0,0,0.0,0.0,0,179,1.6032786885245902,1.0,3423,3,0.5199063231850117,0.0,1110,Partition(BranchingPartition),success,0.602582,none,3813,HTD,,0.143613,16,,,,,,,none,PartitionTreedec,0.806871
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5769 type=girg,,24703,4956,5000,GirgGen,0.060385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.366322214245816,1.7398373983739837,2.0,20,0.5292740046838408,0.0,1130,1678,0,0.0,0.0,0,26,0.012177985948477752,0.0,26,82,1.5578454332552694,1.0,3326,3,0.5199063231850117,0.0,1110,Partition(BranchingPartition),success,0.538159,none,3813,HTD,,0.137608,16,,,,,,,none,PartitionTreedec,0.750086
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5769 type=girg,,24703,4956,5000,GirgGen,0.06515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.366322214245816,1.7398373983739837,2.0,8,0.5236533957845433,0.0,1118,1678,9,0.004215456674473068,0.0,9,7,0.003278688524590164,0.0,7,36,1.5362997658079625,1.0,3280,3,0.5199063231850117,0.0,1110,Partition(BranchingPartition),success,0.551037,none,3813,HTD,,0.150208,16,,,,,,,none,PartitionTreedec,0.769377
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=5769 type=girg,,24703,4956,5000,GirgGen,0.056353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.366322214245816,1.6957776029373197,2.0,62,1.006088992974239,0.0,2148,1678,0,0.0,0.0,0,0,0.0,0.0,0,216,4.609367681498829,1.0,9841,0,0.0,0.0,0,Partition(BranchingPartition),success,0.733519,none,3813,HTD,,0.136529,16,,,,,,,none,PartitionTreedec,0.929343
