Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50768 type=girg,,249065,45575,50000,GirgGen,0.500078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,9,23.805798967038875,1.0793841771841084,1.0,9235,4.8383699633699635,0.0,10567,38542,20632,9.446886446886447,0.0,20632,72706,33.2967032967033,0.0,72720,102753,48.666666666666664,1.0,106288,7,0.6071428571428571,0.0,1326,Partition(BranchingPartition),success,21.081135,none,40726,HTD,,3.822765,131,,,,,,,none,PartitionTreedec,25.409696
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50768 type=girg,,249065,45575,50000,GirgGen,1.084127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,9,23.805798967038875,1.0793841771841084,1.0,31800,15.17032967032967,0.0,33132,38542,0,0.0,0.0,0,233121,106.74679487179488,0.0,233135,265581,123.22161172161172,1.0,269116,7,0.6071428571428571,0.0,1326,Partition(BranchingPartition),success,29.743559,none,40726,HTD,,3.504678,131,,,,,,,none,PartitionTreedec,34.338149
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50768 type=girg,,249065,45575,50000,GirgGen,0.536458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,23.805798967038875,1.0722388646073762,1.0,9235,10.027472527472527,0.0,21900,38542,20632,22.156135531135533,0.0,48389,72706,57.749542124542124,0.0,126125,102753,93.35897435897436,1.0,203896,0,0.0,0.0,0,Partition(BranchingPartition),success,31.83499,none,40726,HTD,,3.673403,131,,,,,,,none,PartitionTreedec,36.050727
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50768 type=girg,,249065,45575,50000,GirgGen,0.713106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,23.805798967038875,1.0722388646073762,1.0,31800,34.46611721611722,0.0,75274,38542,0,0.0,0.0,0,233121,198.4514652014652,0.0,433418,265581,243.80540293040292,1.0,532471,0,0.0,0.0,0,Partition(BranchingPartition),success,48.653723,none,40726,HTD,,3.045018,131,,,,,,,none,PartitionTreedec,52.417725
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50768 type=girg,,249065,45575,50000,GirgGen,0.492707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.312572,none,40726,HTD,,3.193512,131,,,,,,,none,PartitionTreedec,184.002172
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50768 type=girg,,249065,45575,50000,GirgGen,0.664951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.346682,none,40726,HTD,,3.788328,131,,,,,,,none,PartitionTreedec,184.802705
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50769 type=girg,,249840,46432,50000,GirgGen,0.501734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,22.919980595048962,1.0804495569270671,1.0,7895,3.9991319444444446,0.0,9214,39337,20556,8.941840277777779,0.0,20602,49838,21.65581597222222,0.0,49895,78422,35.661892361111114,1.0,82165,6,0.5611979166666666,0.0,1293,Partition(BranchingPartition),success,14.973166,none,41641,HTD,,3.049923,122,,,,,,,none,PartitionTreedec,18.53091
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50769 type=girg,,249840,46432,50000,GirgGen,0.532223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,22.919980595048962,1.0804495569270671,1.0,30454,13.81814236111111,0.0,31837,39337,0,0.0,0.0,0,180903,78.62239583333333,0.0,181146,214498,94.83203125,1.0,218493,6,0.5611979166666666,0.0,1293,Partition(BranchingPartition),success,21.846147,none,41641,HTD,,3.060277,122,,,,,,,none,PartitionTreedec,25.444348
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50769 type=girg,,249840,46432,50000,GirgGen,0.529876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,22.919980595048962,1.073509281717538,1.0,7895,7.387586805555555,0.0,17021,39337,20556,18.993055555555557,0.0,43760,49838,37.517795138888886,0.0,86441,78422,67.09548611111111,1.0,154588,0,0.0,0.0,0,Partition(BranchingPartition),success,23.446715,none,41641,HTD,,3.054805,122,,,,,,,none,PartitionTreedec,27.037228
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50769 type=girg,,249840,46432,50000,GirgGen,0.493962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,22.919980595048962,1.073509281717538,1.0,30454,28.00824652777778,0.0,64531,39337,0,0.0,0.0,0,180903,140.59852430555554,0.0,323939,214498,182.60633680555554,1.0,420725,0,0.0,0.0,0,Partition(BranchingPartition),success,36.746575,none,41641,HTD,,2.874597,122,,,,,,,none,PartitionTreedec,40.121305
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50769 type=girg,,249840,46432,50000,GirgGen,0.526775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.135242,none,41641,HTD,,2.946367,122,,,,,,,none,PartitionTreedec,183.612158
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50769 type=girg,,249840,46432,50000,GirgGen,0.524506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.131127,none,41641,HTD,,2.977278,122,,,,,,,none,PartitionTreedec,183.635651
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50770 type=girg,,249645,46100,50000,GirgGen,0.521232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,9,23.434917304491677,1.0881701049760089,1.0,3735,2.3736526946107785,0.0,5946,38552,10294,4.712974051896207,0.0,11806,28461,12.962874251497006,0.0,32472,42516,21.070259481037922,1.0,52781,7,0.5696606786427145,0.0,1427,Partition(BranchingPartition),success,12.506298,none,41057,HTD,,2.888434,121,,,,,,,none,PartitionTreedec,15.921702
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50770 type=girg,,249645,46100,50000,GirgGen,0.518525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,9,23.434917304491677,1.0881701049760089,1.0,15515,7.811576846307386,0.0,19568,38552,0,0.0,0.0,0,107912,48.33253493013972,0.0,121073,124409,57.74730538922156,1.0,144657,7,0.5696606786427145,0.0,1427,Partition(BranchingPartition),success,17.870776,none,41057,HTD,,2.99604,121,,,,,,,none,PartitionTreedec,21.391135
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50770 type=girg,,249645,46100,50000,GirgGen,0.507564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,23.434917304491677,1.079304381713228,1.0,3735,7.507784431137725,0.0,18807,38552,10294,19.90698602794411,0.0,49867,28461,40.52335329341317,0.0,101511,42516,71.46027944111776,1.0,179008,0,0.0,0.0,0,Partition(BranchingPartition),success,28.497147,none,41057,HTD,,2.954616,121,,,,,,,none,PartitionTreedec,31.965055
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50770 type=girg,,249645,46100,50000,GirgGen,0.53927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,23.434917304491677,1.079304381713228,1.0,15515,29.46427145708583,0.0,73808,38552,0,0.0,0.0,0,107912,159.66626746506986,0.0,399964,124409,203.6630738522954,1.0,510176,0,0.0,0.0,0,Partition(BranchingPartition),success,48.817815,none,41057,HTD,,3.055365,121,,,,,,,none,PartitionTreedec,52.418323
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50770 type=girg,,249645,46100,50000,GirgGen,0.541898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.132003,none,41057,HTD,,2.933662,121,,,,,,,none,PartitionTreedec,183.610288
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50770 type=girg,,249645,46100,50000,GirgGen,0.524099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,-1.0,-1,nan,nan,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Partition(BranchingPartition),timeout,180.133059,none,41057,HTD,,2.945316,121,,,,,,,none,PartitionTreedec,183.606599
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50771 type=girg,,248249,45114,50000,GirgGen,0.502618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,22.0310119074377,1.0778682457438935,1.0,7569,5.150572082379862,0.0,11254,38345,18367,11.421967963386727,0.0,24957,36596,23.34370709382151,0.0,51006,62761,41.06178489702517,1.0,89720,5,0.5620137299771167,0.0,1228,Partition(BranchingPartition),success,13.603543,none,40530,HTD,,3.007523,118,,,,,,,none,PartitionTreedec,17.119336
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50771 type=girg,,248249,45114,50000,GirgGen,0.531816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,22.0310119074377,1.0778682457438935,1.0,27398,17.388100686498856,0.0,37993,38345,0,0.0,0.0,0,123150,78.97345537757437,0.0,172557,159140,102.83340961098398,1.0,224691,5,0.5620137299771167,0.0,1228,Partition(BranchingPartition),success,19.487463,none,40530,HTD,,2.975904,118,,,,,,,none,PartitionTreedec,23.000829
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.1 seed=50771 type=girg,,248249,45114,50000,GirgGen,0.510652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,22.0310119074377,1.0702442635085123,1.0,7569,7.956064073226544,0.0,17384,38345,18367,20.638443935926773,0.0,45095,36596,37.05995423340961,0.0,80976,62761,68.82151029748283,1.0,150375,0,0.0,0.0,0,Partition(BranchingPartition),success,21.604726,none,40530,HTD,,3.154817,118,,,,,,,none,PartitionTreedec,25.275946
