Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5768 type=girg,,24860,4968,5000,GirgGen,0.064195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,10.07681559705083,1.6969169567379414,2.0,35,0.5492277992277992,0.0,1138,1950,0,0.0,0.0,0,75,0.06515444015444015,0.0,135,160,1.649131274131274,1.0,3417,4,0.5231660231660231,0.0,1084,Partition(BranchingPartition),success,0.562489,none,4022,HTD,,0.150899,21,,,,,,,none,PartitionTreedec,0.780626
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5768 type=girg,,24860,4968,5000,GirgGen,0.083992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,10.07681559705083,1.6969169567379414,2.0,11,0.5333011583011583,0.0,1105,1950,22,0.014961389961389961,0.0,31,26,0.025096525096525095,0.0,52,65,1.5825289575289576,1.0,3279,4,0.5231660231660231,0.0,1084,Partition(BranchingPartition),success,0.559283,none,4022,HTD,,0.136949,21,,,,,,,none,PartitionTreedec,0.783101
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5768 type=girg,,24860,4968,5000,GirgGen,0.065953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,10.07681559705083,1.6563898557931378,2.0,354,1.6245173745173744,0.0,3366,1950,0,0.0,0.0,0,0,0.0,0.0,0,1230,6.7688223938223935,1.0,14025,0,0.0,0.0,0,Partition(BranchingPartition),success,0.813244,none,4022,HTD,,0.13457,21,,,,,,,none,PartitionTreedec,1.016681
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5768 type=girg,,24860,4968,5000,GirgGen,0.057924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,10.07681559705083,1.6969169567379414,2.0,132,0.6264478764478765,0.0,1298,1950,0,0.0,0.0,0,0,0.0,0.0,0,441,1.8793436293436294,1.0,3894,4,0.5231660231660231,0.0,1084,Partition(BranchingPartition),success,0.587346,none,4022,HTD,,0.155578,21,,,,,,,none,PartitionTreedec,0.803722
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5768 type=girg,,24860,4968,5000,GirgGen,0.063022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,10.07681559705083,1.6563898557931378,2.0,57,0.986003861003861,0.0,2043,1950,0,0.0,0.0,0,136,0.5545366795366795,0.0,1149,250,4.707528957528957,1.0,9754,0,0.0,0.0,0,Partition(BranchingPartition),success,0.900259,none,4022,HTD,,0.174339,21,,,,,,,none,PartitionTreedec,1.140718
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5768 type=girg,,24860,4968,5000,GirgGen,0.056916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,10.07681559705083,1.6563898557931378,2.0,32,0.694015444015444,0.0,1438,1950,30,0.27944015444015446,0.0,579,38,0.2519305019305019,0.0,522,109,3.686293436293436,1.0,7638,0,0.0,0.0,0,Partition(BranchingPartition),success,0.663984,none,4022,HTD,,0.140866,21,,,,,,,none,PartitionTreedec,0.86464
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5769 type=girg,,24800,4952,5000,GirgGen,0.059443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,8.643856189774723,1.6310293386374939,1.0,79,0.5346232179226069,0.0,1050,2058,0,0.0,0.0,0,0,0.0,0.0,0,257,1.6889002036659877,1.0,3317,4,0.4709775967413442,0.0,925,Partition(BranchingPartition),success,0.558636,none,4022,HTD,,0.160532,18,,,,,,,none,PartitionTreedec,0.781535
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5769 type=girg,,24800,4952,5000,GirgGen,0.057599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,8.643856189774723,1.6310293386374939,1.0,17,0.4923625254582485,0.0,967,2058,0,0.0,0.0,0,46,0.03665987780040733,0.0,72,75,1.5621181262729125,1.0,3068,4,0.4709775967413442,0.0,925,Partition(BranchingPartition),success,0.791068,none,4022,HTD,,0.164184,18,,,,,,,none,PartitionTreedec,1.015749
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5769 type=girg,,24800,4952,5000,GirgGen,0.061674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,8.643856189774723,1.6310293386374939,1.0,7,0.480142566191446,0.0,943,2058,10,0.011710794297352342,0.0,23,17,0.013238289205702648,0.0,26,36,1.515784114052953,1.0,2977,4,0.4709775967413442,0.0,925,Partition(BranchingPartition),success,0.542536,none,4022,HTD,,0.259367,18,,,,,,,none,PartitionTreedec,0.866692
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.7 seed=5769 type=girg,,24800,4952,5000,GirgGen,0.061532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,8.643856189774723,1.592988562904028,1.0,38,0.5794297352342159,0.0,1138,2058,11,0.18890020366598778,0.0,371,17,0.11354378818737271,0.0,223,128,3.2113034623217924,1.0,6307,0,0.0,0.0,0,Partition(BranchingPartition),success,0.745542,none,4022,HTD,,0.160343,18,,,,,,,none,PartitionTreedec,0.970329
