Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5768 type=girg,,24601,4887,5000,GirgGen,0.055043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.044394119358453,1.318746470920384,1.0,4,0.23882113821138212,0.0,235,2558,0,0.0,0.0,0,2,0.0020325203252032522,0.0,2,16,1.258130081300813,1.0,1238,2,0.23272357723577236,0.0,229,Partition(BranchingPartition),success,0.305797,none,3542,HTD,,0.108895,15,,,,,,,none,PartitionTreedec,0.472225
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5768 type=girg,,24601,4887,5000,GirgGen,0.052579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.044394119358453,1.318746470920384,1.0,2,0.23577235772357724,0.0,232,2558,3,0.003048780487804878,0.0,3,0,0.0,0.0,0,6,1.2479674796747968,1.0,1228,2,0.23272357723577236,0.0,229,Partition(BranchingPartition),success,0.310209,none,3542,HTD,,0.110617,15,,,,,,,none,PartitionTreedec,0.475998
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5768 type=girg,,24601,4887,5000,GirgGen,0.057087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.044394119358453,1.318746470920384,1.0,5,0.23983739837398374,0.0,236,2558,0,0.0,0.0,0,0,0.0,0.0,0,19,1.261178861788618,1.0,1241,2,0.23272357723577236,0.0,229,Partition(BranchingPartition),success,0.298453,none,3542,HTD,,0.106319,15,,,,,,,none,PartitionTreedec,0.464443
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5768 type=girg,,24601,4887,5000,GirgGen,0.052468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.044394119358453,1.3071710897797855,1.0,5,0.26422764227642276,0.0,260,2558,0,0.0,0.0,0,2,0.009146341463414634,0.0,9,19,1.8628048780487805,1.0,1833,0,0.0,0.0,0,Partition(BranchingPartition),success,0.320181,none,3542,HTD,,0.165744,15,,,,,,,none,PartitionTreedec,0.540896
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5768 type=girg,,24601,4887,5000,GirgGen,0.052155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.044394119358453,1.3071710897797855,1.0,5,0.2703252032520325,0.0,266,2558,0,0.0,0.0,0,0,0.0,0.0,0,22,1.883130081300813,1.0,1853,0,0.0,0.0,0,Partition(BranchingPartition),success,0.315783,none,3542,HTD,,0.123326,15,,,,,,,none,PartitionTreedec,0.493752
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5768 type=girg,,24601,4887,5000,GirgGen,0.079663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.044394119358453,1.3071710897797855,1.0,4,0.23882113821138212,0.0,235,2558,3,0.02540650406504065,0.0,25,2,0.007113821138211382,0.0,7,15,1.7845528455284554,1.0,1756,0,0.0,0.0,0,Partition(BranchingPartition),success,0.334883,none,3542,HTD,,0.224556,15,,,,,,,none,PartitionTreedec,0.64154
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5769 type=girg,,24738,4929,5000,GirgGen,0.052153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.169925001442312,1.2787709497206703,1.0,7,0.22386363636363638,0.0,197,2700,0,0.0,0.0,0,0,0.0,0.0,0,23,1.2772727272727273,1.0,1124,2,0.20113636363636364,0.0,177,Partition(BranchingPartition),success,0.297726,none,3580,HTD,,0.116666,16,,,,,,,none,PartitionTreedec,0.469084
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5769 type=girg,,24738,4929,5000,GirgGen,0.056967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.169925001442312,1.2787709497206703,1.0,6,0.22045454545454546,0.0,194,2700,0,0.0,0.0,0,3,0.003409090909090909,0.0,3,21,1.2693181818181818,1.0,1117,2,0.20113636363636364,0.0,177,Partition(BranchingPartition),success,0.290715,none,3580,HTD,,0.117922,16,,,,,,,none,PartitionTreedec,0.468179
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5769 type=girg,,24738,4929,5000,GirgGen,0.059685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.169925001442312,1.2787709497206703,1.0,5,0.21818181818181817,0.0,192,2700,1,0.0022727272727272726,0.0,2,3,0.003409090909090909,0.0,3,18,1.2625,1.0,1111,2,0.20113636363636364,0.0,177,Partition(BranchingPartition),success,0.288754,none,3580,HTD,,0.124156,16,,,,,,,none,PartitionTreedec,0.475129
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.7 seed=5769 type=girg,,24738,4929,5000,GirgGen,0.055874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,7.169925001442312,1.270949720670391,1.0,8,0.2590909090909091,0.0,228,2700,0,0.0,0.0,0,0,0.0,0.0,0,30,1.8454545454545455,1.0,1624,0,0.0,0.0,0,Partition(BranchingPartition),success,0.303329,none,3580,HTD,,0.1216,16,,,,,,,none,PartitionTreedec,0.483276
