Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50768 type=girg,,248671,49565,50000,GirgGen,0.589281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,12.509775004326936,1.7988989972087253,2.0,5438,0.8121036176864672,0.0,18183,16302,0,0.0,0.0,0,0,0.0,0.0,0,18598,2.399821348816436,1.0,53732,5,0.5692273336310854,0.0,12745,Partition(BranchingPartition),success,6.96905,none,38692,HTD,,1.91831,20,,,,,,,none,PartitionTreedec,9.49065
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50768 type=girg,,248671,49565,50000,GirgGen,0.580751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,12.509775004326936,1.7988989972087253,2.0,634,0.5975435462259937,0.0,13379,16302,0,0.0,0.0,0,852,0.03805270209915141,0.0,852,2506,1.6811076373380973,1.0,37640,5,0.5692273336310854,0.0,12745,Partition(BranchingPartition),success,6.649599,none,38692,HTD,,1.85517,20,,,,,,,none,PartitionTreedec,9.099054
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50768 type=girg,,248671,49565,50000,GirgGen,0.557489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,12.509775004326936,1.7988989972087253,2.0,316,0.5833407771326485,0.0,13061,16302,219,0.009781152300133988,0.0,219,382,0.0170611880303707,0.0,382,1340,1.6290308173291648,1.0,36474,5,0.5692273336310854,0.0,12745,Partition(BranchingPartition),success,6.412205,none,38692,HTD,,1.867967,20,,,,,,,none,PartitionTreedec,8.85122
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50768 type=girg,,248671,49565,50000,GirgGen,0.550156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,12.509775004326936,1.7526878941383233,2.0,5438,2.2209915140687806,0.0,49728,16302,0,0.0,0.0,0,0,0.0,0.0,0,18598,8.74452880750335,1.0,195790,0,0.0,0.0,0,Partition(BranchingPartition),success,10.577921,none,38692,HTD,,1.818963,20,,,,,,,none,PartitionTreedec,12.961271
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50768 type=girg,,248671,49565,50000,GirgGen,0.540429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,12.509775004326936,1.7526878941383233,2.0,634,1.1168825368468067,0.0,25007,16302,0,0.0,0.0,0,852,0.6630638677981242,0.0,14846,2506,5.1903528360875395,1.0,116212,0,0.0,0.0,0,Partition(BranchingPartition),success,8.446078,none,38692,HTD,,1.730671,20,,,,,,,none,PartitionTreedec,10.73071
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50768 type=girg,,248671,49565,50000,GirgGen,0.572723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,12.509775004326936,1.7526878941383233,2.0,316,0.8033050468959357,0.0,17986,16302,219,0.29240732469852615,0.0,6547,382,0.30580616346583295,0.0,6847,1340,4.091112103617687,1.0,91600,0,0.0,0.0,0,Partition(BranchingPartition),success,8.069572,none,38692,HTD,,1.875357,20,,,,,,,none,PartitionTreedec,10.532037
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50769 type=girg,,250471,49691,50000,GirgGen,0.547644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,11.714245517666122,1.7976254722072316,2.0,3655,0.8085526906836762,0.0,18000,16651,0,0.0,0.0,0,0,0.0,0.0,0,10827,2.264217051477855,1.0,50406,6,0.5852573892732009,0.0,13029,Partition(BranchingPartition),success,6.578275,none,38913,HTD,,2.167502,18,,,,,,,none,PartitionTreedec,9.306862
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50769 type=girg,,250471,49691,50000,GirgGen,0.561497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,11.714245517666122,1.7976254722072316,2.0,202,0.6031353876560955,0.0,13427,16651,0,0.0,0.0,0,669,0.049097116162069895,0.0,1093,955,1.6644955529602012,1.0,37055,6,0.5852573892732009,0.0,13029,Partition(BranchingPartition),success,6.579584,none,38913,HTD,,2.070647,18,,,,,,,none,PartitionTreedec,9.224676
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50769 type=girg,,250471,49691,50000,GirgGen,0.558084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,11.714245517666122,1.7976254722072316,2.0,58,0.5913215344533286,0.0,13164,16651,77,0.006378582337615668,0.0,142,148,0.013700476147695624,0.0,305,276,1.6158476327374,1.0,35972,6,0.5852573892732009,0.0,13029,Partition(BranchingPartition),success,6.450786,none,38913,HTD,,2.066949,18,,,,,,,none,PartitionTreedec,9.089371
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.9 seed=50769 type=girg,,250471,49691,50000,GirgGen,0.551958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,8,11.714245517666122,1.7466913370852928,2.0,3655,2.034677926511544,0.0,45296,16651,0,0.0,0.0,0,0,0.0,0.0,0,10827,8.01091546132423,1.0,178339,0,0.0,0.0,0,Partition(BranchingPartition),success,10.175505,none,38913,HTD,,1.973548,18,,,,,,,none,PartitionTreedec,12.714463
