Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5768 type=girg,,24916,4857,5000,GirgGen,0.059012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,13.4093909361377,1.3587136438874439,1.0,180,0.7581069237510956,0.0,865,3088,0,0.0,0.0,0,594,0.8273444347063978,0.0,944,914,2.8203330411919367,1.0,3218,4,0.4864154250657318,0.0,555,Partition(BranchingPartition),success,0.442396,none,4229,HTD,,0.158019,36,,,,,,,none,PartitionTreedec,0.661966
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5768 type=girg,,24916,4857,5000,GirgGen,0.061812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,13.4093909361377,1.3374320170253016,1.0,52,0.8983347940403155,0.0,1025,3088,105,0.9333917616126205,0.0,1065,143,0.7519719544259421,0.0,858,317,5.201577563540754,1.0,5935,0,0.0,0.0,0,Partition(BranchingPartition),success,0.599548,none,4229,HTD,,0.159459,36,,,,,,,none,PartitionTreedec,0.823345
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5768 type=girg,,24916,4857,5000,GirgGen,0.058692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,13.4093909361377,1.3587136438874439,1.0,3996,4.883435582822086,0.0,5572,3088,0,0.0,0.0,0,0,0.0,0.0,0,13197,16.069237510955304,1.0,18335,4,0.4864154250657318,0.0,555,Partition(BranchingPartition),success,0.843622,none,4229,HTD,,0.198807,36,,,,,,,none,PartitionTreedec,1.103643
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5768 type=girg,,24916,4857,5000,GirgGen,0.06076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,13.4093909361377,1.3374320170253016,1.0,180,1.8851884312007012,0.0,2151,3088,0,0.0,0.0,0,594,2.553023663453111,0.0,2913,914,9.053461875547764,1.0,10330,0,0.0,0.0,0,Partition(BranchingPartition),success,1.117323,none,4229,HTD,,0.237364,36,,,,,,,none,PartitionTreedec,1.417927
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5768 type=girg,,24916,4857,5000,GirgGen,0.06013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,13.4093909361377,1.3587136438874439,1.0,52,0.5766871165644172,0.0,658,3088,105,0.15074496056091147,0.0,172,143,0.24364592462751972,0.0,278,317,2.021034180543383,1.0,2306,4,0.4864154250657318,0.0,555,Partition(BranchingPartition),success,1.093805,none,4229,HTD,,0.213944,36,,,,,,,none,PartitionTreedec,1.370463
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5768 type=girg,,24916,4857,5000,GirgGen,0.146906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,13.4093909361377,1.3374320170253016,1.0,3996,8.456617002629272,0.0,9649,3088,0,0.0,0.0,0,0,0.0,0.0,0,13197,30.241893076248903,1.0,34506,0,0.0,0.0,0,Partition(BranchingPartition),success,1.786823,none,4229,HTD,,0.266335,36,,,,,,,none,PartitionTreedec,2.202849
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5769 type=girg,,24755,4857,5000,GirgGen,0.067421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,11.4093909361377,1.3366916588566073,1.0,775,1.568904593639576,0.0,1776,3136,0,0.0,0.0,0,0,0.0,0.0,0,2739,5.326855123674911,1.0,6030,3,0.4169611307420495,0.0,472,Partition(BranchingPartition),success,0.620688,none,4268,HTD,,0.261493,29,,,,,,,none,PartitionTreedec,0.952266
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5769 type=girg,,24755,4857,5000,GirgGen,0.067313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,11.4093909361377,1.3366916588566073,1.0,91,0.5556537102473498,0.0,629,3136,0,0.0,0.0,0,263,0.38869257950530034,0.0,440,445,2.0865724381625443,1.0,2362,3,0.4169611307420495,0.0,472,Partition(BranchingPartition),success,0.439269,none,4268,HTD,,0.177999,29,,,,,,,none,PartitionTreedec,0.687326
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5769 type=girg,,24755,4857,5000,GirgGen,0.062016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,11.4093909361377,1.3366916588566073,1.0,28,0.4628975265017668,0.0,524,3136,57,0.0803886925795053,0.0,91,67,0.10954063604240283,0.0,124,169,1.6908127208480566,1.0,1914,3,0.4169611307420495,0.0,472,Partition(BranchingPartition),success,0.418157,none,4268,HTD,,0.270108,29,,,,,,,none,PartitionTreedec,0.752887
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5769 type=girg,,24755,4857,5000,GirgGen,0.063528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,11.4093909361377,1.3177132146204311,1.0,91,1.2429328621908127,0.0,1407,3136,0,0.0,0.0,0,263,1.3613074204946995,0.0,1541,445,6.262367491166078,1.0,7089,0,0.0,0.0,0,Partition(BranchingPartition),success,0.565113,none,4268,HTD,,0.191779,29,,,,,,,none,PartitionTreedec,0.823071
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5769 type=girg,,24755,4857,5000,GirgGen,0.065671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,11.4093909361377,1.3177132146204311,1.0,775,3.9946996466431095,0.0,4522,3136,0,0.0,0.0,0,0,0.0,0.0,0,2739,15.151060070671377,1.0,17151,0,0.0,0.0,0,Partition(BranchingPartition),success,0.83658,none,4268,HTD,,0.208408,29,,,,,,,none,PartitionTreedec,1.113292
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5769 type=girg,,24755,4857,5000,GirgGen,0.093963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,11.4093909361377,1.3177132146204311,1.0,34,0.6386925795053003,0.0,723,3136,57,0.5795053003533569,0.0,656,67,0.43374558303886923,0.0,491,169,3.9575971731448765,1.0,4480,0,0.0,0.0,0,Partition(BranchingPartition),success,0.511428,none,4268,HTD,,0.179497,29,,,,,,,none,PartitionTreedec,0.787559
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5770 type=girg,,24857,4889,5000,GirgGen,0.070428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,14.720671786825553,1.329685681024447,1.0,215,0.7961783439490446,0.0,875,3196,448,0.8116469517743403,0.0,892,1056,1.6742493175614195,0.0,1840,1756,4.336669699727024,1.0,4766,5,0.43312101910828027,0.0,476,Partition(BranchingPartition),success,0.545279,none,4295,HTD,,0.163405,38,,,,,,,none,PartitionTreedec,0.781786
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5770 type=girg,,24857,4889,5000,GirgGen,0.061116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,14.720671786825553,1.329685681024447,1.0,754,1.72975432211101,0.0,1901,3196,0,0.0,0.0,0,3688,6.037306642402184,0.0,6635,4694,9.27024567788899,1.0,10188,5,0.43312101910828027,0.0,476,Partition(BranchingPartition),success,0.685982,none,4295,HTD,,0.229373,38,,,,,,,none,PartitionTreedec,0.979091
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5770 type=girg,,24857,4889,5000,GirgGen,0.060822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,14.720671786825553,1.309895227008149,1.0,215,1.6578707916287534,0.0,1822,3196,448,2.9717925386715196,0.0,3266,1056,4.753412192902639,0.0,5224,1756,12.063694267515924,1.0,13258,0,0.0,0.0,0,Partition(BranchingPartition),success,0.91389,none,4295,HTD,,0.17364,38,,,,,,,none,PartitionTreedec,1.151027
,,,,,,,none,alpha=5 d=1 deg=10 ple=2.3 seed=5770 type=girg,,24857,4889,5000,GirgGen,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,14.720671786825553,1.309895227008149,1.0,754,4.929936305732484,0.0,5418,3196,0,0.0,0.0,0,3688,17.826205641492265,0.0,19591,4694,28.690627843494084,1.0,31531,0,0.0,0.0,0,Partition(BranchingPartition),success,1.380856,none,4295,HTD,,0.196739,38,,,,,,,none,PartitionTreedec,1.640184
