Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,PartLargestBag.error_status,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1268 type=girg,,2477,498,500,GirgGen,0.007114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.39231742277876,1.1210526315789473,1.0,1,0.2619047619047619,0.0,11,338,0,0.0,0.0,0,0,0.0,0.0,0,5,1.3333333333333333,1.0,56,1,0.23809523809523808,0.0,10,Partition(BranchingPartition),success,0.020221,none,380,HTD,,0.042411,15,,,,,,,none,PartitionTreedec,0.071562
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1268 type=girg,,2477,498,500,GirgGen,0.006909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.39231742277876,1.1210526315789473,1.0,1,0.2619047619047619,0.0,11,338,0,0.0,0.0,0,0,0.0,0.0,0,5,1.3333333333333333,1.0,56,1,0.23809523809523808,0.0,10,Partition(BranchingPartition),success,0.020183,none,380,HTD,,0.014377,15,,,,,,,none,PartitionTreedec,0.043328
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1268 type=girg,,2477,498,500,GirgGen,0.008982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.39231742277876,1.1157894736842104,1.0,1,0.2619047619047619,0.0,11,338,0,0.0,0.0,0,0,0.0,0.0,0,5,1.8333333333333333,1.0,77,0,0.0,0.0,0,Partition(BranchingPartition),success,0.020425,none,380,HTD,,0.075801,15,,,,,,,none,PartitionTreedec,0.107016
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1268 type=girg,,2477,498,500,GirgGen,0.00781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.39231742277876,1.1210526315789473,1.0,1,0.2619047619047619,0.0,11,338,0,0.0,0.0,0,0,0.0,0.0,0,5,1.3333333333333333,1.0,56,1,0.23809523809523808,0.0,10,Partition(BranchingPartition),success,0.020408,none,380,HTD,,0.032425,15,,,,,,,none,PartitionTreedec,0.062462
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1268 type=girg,,2477,498,500,GirgGen,0.009934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.39231742277876,1.1157894736842104,1.0,1,0.2619047619047619,0.0,11,338,0,0.0,0.0,0,0,0.0,0.0,0,5,1.8333333333333333,1.0,77,0,0.0,0.0,0,Partition(BranchingPartition),success,0.020992,none,380,HTD,,0.013453,15,,,,,,,none,PartitionTreedec,0.046412
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1268 type=girg,,2477,498,500,GirgGen,0.007588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.39231742277876,1.1157894736842104,1.0,1,0.2619047619047619,0.0,11,338,0,0.0,0.0,0,0,0.0,0.0,0,5,1.8333333333333333,1.0,77,0,0.0,0.0,0,Partition(BranchingPartition),success,0.021343,none,380,HTD,,0.01409,15,,,,,,,none,PartitionTreedec,0.04485
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1269 type=girg,,2415,496,500,GirgGen,0.008248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.584962500721156,1.326975476839237,1.0,3,0.13636363636363635,0.0,15,257,0,0.0,0.0,0,0,0.0,0.0,0,11,1.2272727272727273,1.0,135,1,0.1,0.0,11,Partition(BranchingPartition),success,0.033487,none,367,HTD,,0.014612,10,,,,,,,none,PartitionTreedec,0.058344
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1269 type=girg,,2415,496,500,GirgGen,0.008618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.584962500721156,1.326975476839237,1.0,2,0.12727272727272726,0.0,14,257,0,0.0,0.0,0,1,0.00909090909090909,0.0,1,8,1.2,1.0,132,1,0.1,0.0,11,Partition(BranchingPartition),success,0.032922,none,367,HTD,,0.058783,10,,,,,,,none,PartitionTreedec,0.10237
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1269 type=girg,,2415,496,500,GirgGen,0.007915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.584962500721156,1.326975476839237,1.0,1,0.11818181818181818,0.0,13,257,1,0.00909090909090909,0.0,1,1,0.00909090909090909,0.0,1,5,1.1727272727272726,1.0,129,1,0.1,0.0,11,Partition(BranchingPartition),success,0.032534,none,367,HTD,,0.014148,10,,,,,,,none,PartitionTreedec,0.056496
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1269 type=girg,,2415,496,500,GirgGen,0.008112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.584962500721156,1.3215258855585832,1.0,3,0.13636363636363635,0.0,15,257,0,0.0,0.0,0,0,0.0,0.0,0,11,1.4272727272727272,1.0,157,0,0.0,0.0,0,Partition(BranchingPartition),success,0.033079,none,367,HTD,,0.032797,10,,,,,,,none,PartitionTreedec,0.075881
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1269 type=girg,,2415,496,500,GirgGen,0.008844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.584962500721156,1.3215258855585832,1.0,2,0.12727272727272726,0.0,14,257,0,0.0,0.0,0,1,0.00909090909090909,0.0,1,8,1.4,1.0,154,0,0.0,0.0,0,Partition(BranchingPartition),success,0.033758,none,367,HTD,,0.01451,10,,,,,,,none,PartitionTreedec,0.059238
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.5 seed=1269 type=girg,,2415,496,500,GirgGen,0.007991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,5.584962500721156,1.3215258855585832,1.0,1,0.11818181818181818,0.0,13,257,1,0.00909090909090909,0.0,1,1,0.00909090909090909,0.0,1,5,1.3727272727272728,1.0,151,0,0.0,0.0,0,Partition(BranchingPartition),success,0.034301,none,367,HTD,,0.015146,10,,,,,,,none,PartitionTreedec,0.059464
